Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
3,1,prac,1,A,circle.png,1,z,Fri Jan 09 2026 14:07:31 GMT-0600 (Central Standard Time),64600.5,1200,I,z,730,3,2,2709.7999999523163,61890.700000047684,8074,NTS,C,1
9,2,prac,1,A,circle.png,1,m,Fri Jan 09 2026 14:07:31 GMT-0600 (Central Standard Time),67561.70000004768,1500,I,m,564,8,2,2953.9000000953674,64607.799999952316,8074,NTS,C,2
7,3,prac,1,A,circle.png,1,m,Fri Jan 09 2026 14:07:31 GMT-0600 (Central Standard Time),70848.60000014305,1700,I,m,798,6,2,3280.4000000953674,67568.20000004768,8074,NTS,C,3
1,4,prac,1,A,circle.png,1,z,Fri Jan 09 2026 14:07:31 GMT-0600 (Central Standard Time),73231.10000014305,1000,I,z,583,1,2,2376.600000143051,70854.5,8074,NTS,C,4
6,5,prac,1,A,circle.png,1,m,Fri Jan 09 2026 14:07:31 GMT-0600 (Central Standard Time),76646.5,1900,I,m,717,5,2,3409.5,73237.0,8074,NTS,C,5
8,6,prac,1,A,circle.png,1,m,Fri Jan 09 2026 14:07:31 GMT-0600 (Central Standard Time),79629.10000014305,1600,I,m,594,7,2,2976.600000143051,76652.5,8074,NTS,C,6
2,7,prac,1,A,circle.png,1,z,Fri Jan 09 2026 14:07:31 GMT-0600 (Central Standard Time),83044.40000009537,2000,I,z,627,2,2,3409.7999999523163,79634.60000014305,8074,NTS,C,7
1,8,prac,1,A,circle.png,1,z,Fri Jan 09 2026 14:07:31 GMT-0600 (Central Standard Time),85443.79999995232,1000,I,z,603,1,2,2394.2999999523163,83049.5,8074,NTS,C,8
9,9,prac,1,A,circle.png,1,m,Fri Jan 09 2026 14:07:31 GMT-0600 (Central Standard Time),88342.90000009537,1500,I,m,609,8,2,2893.5,85449.40000009537,8074,NTS,C,9
7,10,prac,1,A,circle.png,1,m,Fri Jan 09 2026 14:07:31 GMT-0600 (Central Standard Time),91393.70000004768,1700,I,m,557,6,2,3045.7000000476837,88348.0,8074,NTS,C,10
6,11,prac,1,A,circle.png,1,m,Fri Jan 09 2026 14:07:31 GMT-0600 (Central Standard Time),94624.29999995232,1900,I,m,548,5,2,3224.199999809265,91400.10000014305,8074,NTS,C,11
