acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Thu Sep 04 2025 16:53:07 GMT-0500 (Central Daylight Time),,050_m_f_n_a.png,O,space,10970,1,1,,,7199,NNB,A,0
0,prac,1,0.0,1-Back,0,m,Thu Sep 04 2025 16:53:07 GMT-0500 (Central Daylight Time),127756.89999985695,063_y_f_n_a.png,O,None,2015,2,1,2833.5,124923.39999985695,7199,NNB,A,1
0,prac,1,1.0,1-Back,0,z,Thu Sep 04 2025 16:53:07 GMT-0500 (Central Daylight Time),129339.79999995232,063_y_f_n_a.png,O,m,793,3,1,1571.1000001430511,127768.69999980927,7199,NNB,A,2
0,prac,1,0.0,1-Back,0,m,Thu Sep 04 2025 16:53:07 GMT-0500 (Central Daylight Time),132173.29999995232,053_o_m_n_a.png,O,None,2012,4,1,2821.600000143051,129351.69999980927,7199,NNB,A,3
0,prac,1,0.0,1-Back,0,m,Thu Sep 04 2025 16:53:07 GMT-0500 (Central Daylight Time),135054.59999990463,058_m_m_n_a.png,O,None,2006,5,1,2837.2999999523163,132217.29999995232,7199,NNB,A,4
0,prac,1,1.0,1-Back,0,z,Thu Sep 04 2025 16:53:07 GMT-0500 (Central Daylight Time),137088.19999980927,058_m_m_n_a.png,O,m,1240,6,1,2011.6999998092651,135076.5,7199,NNB,A,5
0,prac,1,0.0,1-Back,0,m,Thu Sep 04 2025 16:53:07 GMT-0500 (Central Daylight Time),140003.59999990463,047_o_f_n_a.png,O,None,2013,7,1,2889.0,137114.59999990463,7199,NNB,A,6
1,prac,1,0.0,1-Back,1,m,Thu Sep 04 2025 16:53:07 GMT-0500 (Central Daylight Time),142169.19999980927,045_m_m_n_a.png,O,m,1297,8,1,2125.5,140043.69999980927,7199,NNB,A,7
2,prac,1,0.0,1-Back,1,m,Thu Sep 04 2025 16:53:07 GMT-0500 (Central Daylight Time),144035.69999980927,050_m_f_n_a.png,O,m,1066,9,1,1849.5999999046326,142186.09999990463,7199,NNB,A,8
3,prac,1,1.0,1-Back,1,z,Thu Sep 04 2025 16:53:07 GMT-0500 (Central Daylight Time),145801.69999980927,050_m_f_n_a.png,O,z,965,10,1,1747.5,144054.19999980927,7199,NNB,A,9
4,prac,1,0.0,1-Back,1,m,Thu Sep 04 2025 16:53:07 GMT-0500 (Central Daylight Time),147684.5,053_o_m_n_a.png,O,m,1077,11,1,1845.4000000953674,145839.09999990463,7199,NNB,A,10
5,prac,1,0.0,1-Back,1,m,Thu Sep 04 2025 16:53:07 GMT-0500 (Central Daylight Time),149433.09999990463,010_y_f_n_a.png,O,m,838,12,1,1710.5999999046326,147722.5,7199,NNB,A,11
0,prac,2,0.0,1-Back,,,Thu Sep 04 2025 16:53:07 GMT-0500 (Central Daylight Time),149433.09999990463,050_m_f_n_a.png,O,a,13631,1,1,1710.5999999046326,147722.5,7199,NNB,A,0
1,prac,2,0.0,1-Back,1,m,Thu Sep 04 2025 16:53:07 GMT-0500 (Central Daylight Time),167994.79999995232,063_y_f_n_a.png,O,m,990,2,1,1838.7999999523163,166156.0,7199,NNB,A,1
2,prac,2,1.0,1-Back,1,z,Thu Sep 04 2025 16:53:07 GMT-0500 (Central Daylight Time),170027.39999985695,063_y_f_n_a.png,O,z,1226,3,1,1994.5,168032.89999985695,7199,NNB,A,2
3,prac,2,0.0,1-Back,1,m,Thu Sep 04 2025 16:53:07 GMT-0500 (Central Daylight Time),171843.39999985695,053_o_m_n_a.png,O,m,1010,4,1,1785.8999998569489,170057.5,7199,NNB,A,3
4,prac,2,0.0,1-Back,1,m,Thu Sep 04 2025 16:53:07 GMT-0500 (Central Daylight Time),173776.29999995232,058_m_m_n_a.png,O,m,1117,5,1,1898.1000001430511,171878.19999980927,7199,NNB,A,4
