Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
4,1,prac,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),69826.0,1400,I,z,678,4,1,2860.5999999996275,66965.40000000037,9999,NTS,C,1
6,2,prac,1,A,circle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),73124.90000000037,1900,I,m,612,5,1,3291.4000000003725,69833.5,9999,NTS,C,2
8,3,prac,1,A,circle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),76140.5,1600,I,m,620,7,1,3010.0,73130.5,9999,NTS,C,3
7,4,prac,1,A,circle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),79406.59999999963,1700,I,m,777,6,1,3260.199999999255,76146.40000000037,9999,NTS,C,4
2,5,prac,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),82622.0,2000,I,z,417,2,1,3210.4000000003725,79411.59999999963,9999,NTS,C,5
6,6,prac,1,A,circle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),86037.59999999963,1900,I,m,719,5,1,3409.7999999988824,82627.80000000075,9999,NTS,C,6
1,7,prac,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),88437.0,1000,I,z,604,1,1,2394.5,86042.5,9999,NTS,C,7
8,8,prac,1,A,circle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),91335.59999999963,1600,I,m,499,7,1,2893.5999999996275,88442.0,9999,NTS,C,8
9,9,prac,1,A,circle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),94135.09999999963,1500,I,m,509,8,1,2793.7999999988824,91341.30000000075,9999,NTS,C,9
3,10,prac,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),96652.09999999963,1200,I,z,529,3,1,2511.5999999996275,94140.5,9999,NTS,C,10
3,11,prac,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),99231.80000000075,1200,I,z,486,3,1,2574.5999999996275,96657.20000000112,9999,NTS,C,11
4,12,prac,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),101949.30000000075,1400,I,z,527,4,1,2712.5,99236.80000000075,9999,NTS,C,12
9,1,prac,1,B,triangle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),154966.0,1400,I,z,776,8,1,2961.5,152004.5,9999,NTS,C,1
1,2,prac,1,B,triangle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),158448.0,1900,I,z,792,1,1,3474.699999999255,154973.30000000075,9999,NTS,C,2
2,3,prac,1,B,triangle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),161547.30000000075,1700,I,m,606,2,1,3093.0999999996275,158454.20000000112,9999,NTS,C,3
2,4,prac,1,B,triangle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),164630.90000000037,1700,I,m,602,2,1,3078.5,161552.40000000037,9999,NTS,C,4
4,5,prac,1,B,triangle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),167628.80000000075,1500,I,m,704,4,1,2992.2000000011176,164636.59999999963,9999,NTS,C,5
6,6,prac,1,B,triangle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),170644.0,1000,I,m,1247,5,1,3009.5,167634.5,9999,NTS,C,6
8,7,prac,1,B,triangle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),173376.90000000037,1200,I,m,741,7,1,2726.5999999996275,170650.30000000075,9999,NTS,C,7
7,8,prac,1,B,triangle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),176825.90000000037,2000,I,z,655,6,1,3444.0999999996275,173381.80000000075,9999,NTS,C,8
1,9,prac,1,B,triangle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),180058.20000000112,1900,I,z,539,1,1,3227.300000000745,176830.90000000037,9999,NTS,C,9
9,10,prac,1,B,triangle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),183140.59999999963,1400,I,z,895,8,1,3077.0999999996275,180063.5,9999,NTS,C,10
8,10,prac,1,B,triangle.png,0,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),185673.09999999963,1200,I,z,548,7,1,2527.5999999996275,183145.5,9999,NTS,C,11
3,11,prac,1,B,triangle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),188838.70000000112,1600,I,z,776,3,1,3160.60000000149,185678.09999999963,9999,NTS,C,12
7,1,prac,2,B,triangle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),194720.30000000075,2000,I,z,832,6,1,3610.9000000003725,191109.40000000037,9999,NTS,C,1
8,2,prac,2,B,triangle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),197352.5,1200,I,m,649,7,1,2625.5,194727.0,9999,NTS,C,2
3,3,prac,2,B,triangle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),200285.0,1600,I,z,536,3,1,2927.0,197358.0,9999,NTS,C,3
9,4,prac,2,B,triangle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),203267.90000000037,1400,I,z,796,8,1,2978.0,200289.90000000037,9999,NTS,C,4
6,5,prac,2,B,triangle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),205666.70000000112,1000,I,m,605,5,1,2394.2000000011176,203272.5,9999,NTS,C,5
4,6,prac,2,B,triangle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),208549.20000000112,1500,I,m,587,4,1,2877.5,205671.70000000112,9999,NTS,C,6
1,7,prac,2,B,triangle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),211698.30000000075,1900,I,z,457,1,1,3144.4000000003725,208553.90000000037,9999,NTS,C,7
9,7,prac,2,B,triangle.png,0,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),214647.30000000075,1400,I,m,750,8,1,2944.5,211702.80000000075,9999,NTS,C,8
3,8,prac,2,B,triangle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),217763.09999999963,1600,I,z,745,3,1,3110.5,214652.59999999963,9999,NTS,C,9
2,9,prac,2,B,triangle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),221245.40000000037,1700,I,m,986,2,1,3476.199999999255,217769.20000000112,9999,NTS,C,10
6,10,prac,2,B,triangle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),223762.20000000112,1000,I,m,724,5,1,2512.4000000003725,221249.80000000075,9999,NTS,C,11
1,11,prac,2,B,triangle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),226993.30000000075,1900,I,z,549,1,1,3226.5,223766.80000000075,9999,NTS,C,12
2,1,test,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),239723.80000000075,2000,I,z,798,2,1,2812.5,236911.30000000075,9999,NTS,C,1
1,2,test,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),241322.59999999963,1000,I,z,574,1,1,1594.2999999988824,239728.30000000075,9999,NTS,C,2
2,3,test,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),243871.20000000112,2000,I,z,526,2,1,2545.2000000011176,241326.0,9999,NTS,C,3
4,4,test,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),246287.5,1400,I,z,994,4,1,2412.5999999996275,243874.90000000037,9999,NTS,C,4
6,5,test,1,A,circle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),249119.80000000075,1900,I,m,901,5,1,2828.7000000011176,246291.09999999963,9999,NTS,C,5
3,6,test,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),251135.70000000112,1200,I,z,784,3,1,2012.1000000014901,249123.59999999963,9999,NTS,C,6
3,7,test,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),252885.30000000075,1200,I,z,529,3,1,1745.4000000003725,251139.90000000037,9999,NTS,C,7
9,8,test,1,A,circle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),254901.40000000037,1500,I,m,496,8,1,2012.199999999255,252889.20000000112,9999,NTS,C,8
6,9,test,1,A,circle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),257600.5,1900,I,m,767,5,1,2695.699999999255,254904.80000000075,9999,NTS,C,9
1,10,test,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),259233.40000000037,1000,I,z,609,1,1,1629.199999999255,257604.20000000112,9999,NTS,C,10
7,11,test,1,A,circle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),261498.90000000037,1700,I,m,548,6,1,2261.800000000745,259237.09999999963,9999,NTS,C,11
9,12,test,1,A,circle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),263548.5999999996,1500,I,m,521,8,1,2045.699999999255,261502.90000000037,9999,NTS,C,12
4,13,test,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),265531.4000000004,1400,I,z,556,4,1,1978.9000000003725,263552.5,9999,NTS,C,13
8,14,test,1,A,circle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),267713.9000000004,1600,I,m,565,7,1,2178.9000000003725,265535.0,9999,NTS,C,14
4,14,test,1,A,circle.png,0,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),270413.2000000011,1400,I,m,1271,4,1,2695.800000000745,267717.4000000004,9999,NTS,C,15
8,15,test,1,A,circle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),273379.0,1600,I,m,1339,7,1,2962.199999999255,270416.80000000075,9999,NTS,C,16
3,16,test,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),275644.80000000075,1200,I,z,1046,3,1,2262.0,273382.80000000075,9999,NTS,C,17
4,17,test,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),278261.0,1400,I,z,1195,4,1,2612.199999999255,275648.80000000075,9999,NTS,C,18
2,18,test,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),281309.9000000004,2000,I,z,1021,2,1,3044.699999999255,278265.2000000011,9999,NTS,C,19
2,19,test,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),284025.5,2000,I,z,699,2,1,2711.9000000003725,281313.5999999996,9999,NTS,C,20
1,20,test,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),285625.0,1000,I,z,566,1,1,1595.4000000003725,284029.5999999996,9999,NTS,C,21
3,21,test,1,A,circle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),287407.80000000075,1200,I,z,560,3,1,1779.2000000011176,285628.5999999996,9999,NTS,C,22
7,22,test,1,A,circle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),289757.0999999996,1700,I,m,622,6,1,2345.0999999996275,287412.0,9999,NTS,C,23
6,23,test,1,A,circle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),292356.30000000075,1900,I,m,672,5,1,2595.2000000011176,289761.0999999996,9999,NTS,C,24
6,1,test,1,B,triangle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),303419.5,1500,I,m,1140,13,1,2662.7999999988824,300756.7000000011,9999,NTS,C,1
8,2,test,1,B,triangle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),305718.9000000004,1700,I,m,577,15,1,2295.5,303423.4000000004,9999,NTS,C,2
3,3,test,1,B,triangle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),308418.0,2000,I,z,675,11,1,2695.4000000003725,305722.5999999996,9999,NTS,C,3
6,4,test,1,B,triangle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),310117.4000000004,1000,I,m,671,5,1,1695.9000000003725,308421.5,9999,NTS,C,4
1,5,test,1,B,triangle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),312583.30000000075,1900,I,z,536,1,1,2462.4000000003725,310120.9000000004,9999,NTS,C,5
8,6,test,1,B,triangle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),314615.9000000004,1200,I,m,802,7,1,2028.5999999996275,312587.30000000075,9999,NTS,C,6
4,7,test,1,B,triangle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),317215.30000000075,1500,I,m,1068,4,1,2595.0,314620.30000000075,9999,NTS,C,7
6,8,test,1,B,triangle.png,1,m,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),319297.9000000004,1500,I,m,550,13,1,2079.0,317218.9000000004,9999,NTS,C,8
7,9,test,1,B,triangle.png,1,z,Mon Nov 03 2025 17:09:40 GMT-0600 (Central Standard Time),321897.2000000011,1600,I,z,976,14,1,2595.7000000011176,319301.5,9999,NTS,C,9
