acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,m,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),61735.60000002384,CFD-WM-035-036-HC.jpg,1700,solid,O,m,607,9,,3099.5,58636.10000002384,7240,ATS,C,1
2,prac,1,A,haborder.png,1,m,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),64601.60000002384,CFD-WF-013-009-HC.jpg,1500,solid,O,m,572,11,,5965.5,58636.10000002384,7240,ATS,C,2
3,prac,1,A,haborder.png,1,m,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),67234.20000004768,CFD-WM-028-005-HC.jpg,1400,solid,O,m,440,7,,8598.100000023842,58636.10000002384,7240,ATS,C,3
4,prac,1,A,haborder.png,1,m,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),70016.80000007153,CFD-BM-022-004-HC.jpg,1500,solid,O,m,500,3,,11380.700000047684,58636.10000002384,7240,ATS,C,4
5,prac,1,A,haborder.png,1,z,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),72915.5,CFD-WF-037-016-A.jpg,1600,solid,O,z,505,10,,14279.399999976158,58636.10000002384,7240,ATS,C,5
6,prac,1,A,haborder.png,1,z,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),75197.70000004768,CFD-WF-023-013-A.jpg,1000,solid,O,z,484,12,,16561.600000023842,58636.10000002384,7240,ATS,C,6
7,prac,1,A,haborder.png,1,m,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),78246.80000007153,CFD-BM-034-035-HC.jpg,1700,solid,O,m,558,1,,19610.700000047684,58636.10000002384,7240,ATS,C,7
8,prac,1,A,haborder.png,1,z,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),82344.70000004768,CFD-WM-036-018-A.jpg,1900,solid,O,z,1415,8,,23708.600000023842,58636.10000002384,7240,ATS,C,8
9,prac,1,A,haborder.png,1,z,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),84945.0,CFD-BF-002-018-A.jpg,1200,solid,O,z,606,6,,26308.899999976158,58636.10000002384,7240,ATS,C,9
10,prac,1,A,haborder.png,1,m,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),88626.70000004768,CFD-BF-019-004-HC.jpg,2000,solid,O,m,911,5,,29990.600000023842,58636.10000002384,7240,ATS,C,10
11,prac,1,A,haborder.png,1,z,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),91276.20000004768,CFD-BF-031-020-A.jpg,1000,solid,O,z,854,4,,32640.100000023842,58636.10000002384,7240,ATS,C,11
12,prac,1,A,haborder.png,1,z,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),94742.20000004768,CFD-BM-043-014-A.jpg,1600,solid,O,z,1076,2,,36106.10000002384,58636.10000002384,7240,ATS,C,12
1,prac,1,B,mfborder.png,1,m,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),122032.5,CFD-BM-022-004-HC.jpg,1700,1,O,m,539,dash,,3033.600000023842,118998.89999997616,7240,ATS,C,1
2,prac,1,B,mfborder.png,1,z,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),124315.39999997616,CFD-WF-013-009-HC.jpg,1000,12,O,z,496,dash,,5316.5,118998.89999997616,7240,ATS,C,2
3,prac,1,B,mfborder.png,1,z,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),127631.0,CFD-WF-001-010-HC.jpg,1900,8,O,z,625,dash,,8632.100000023842,118998.89999997616,7240,ATS,C,3
4,prac,1,B,mfborder.png,1,m,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),130730.0,CFD-WM-035-036-HC.jpg,1600,10,O,m,713,dash,,11731.100000023842,118998.89999997616,7240,ATS,C,4
5,prac,1,B,mfborder.png,1,z,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),133628.89999997616,CFD-WF-037-016-A.jpg,1500,11,O,z,601,dash,,14630.0,118998.89999997616,7240,ATS,C,5
5,prac,1,B,mfborder.png,0,m,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),137628.0,CFD-WM-036-018-A.jpg,1700,9,O,None,1517,dash,,18629.100000023842,118998.89999997616,7240,ATS,C,6
6,prac,1,B,mfborder.png,1,z,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),140511.10000002384,CFD-BF-042-031-HC.jpg,1500,3,O,z,593,dash,,21512.200000047684,118998.89999997616,7240,ATS,C,7
7,prac,1,B,mfborder.png,1,m,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),143959.39999997616,CFD-BM-043-014-A.jpg,2000,5,O,m,658,dash,,24960.5,118998.89999997616,7240,ATS,C,8
8,prac,1,B,mfborder.png,1,m,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),146508.10000002384,CFD-WM-034-040-A.jpg,1200,6,O,m,553,dash,,27509.200000047684,118998.89999997616,7240,ATS,C,9
9,prac,1,B,mfborder.png,1,z,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),149207.89999997616,CFD-BF-019-004-HC.jpg,1400,7,O,z,518,dash,,30209.0,118998.89999997616,7240,ATS,C,10
10,prac,1,B,mfborder.png,1,m,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),152139.89999997616,CFD-BM-021-026-A.jpg,1600,2,O,m,537,dash,,33141.0,118998.89999997616,7240,ATS,C,11
11,prac,1,B,mfborder.png,1,z,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),154539.10000002384,CFD-BF-031-020-A.jpg,1000,4,O,z,605,dash,,35540.200000047684,118998.89999997616,7240,ATS,C,12
1,test,1,A,haborder.png,1,m,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),173349.89999997616,CFD-BM-022-004-HC.jpg,1500,solid,O,m,562,3,,2083.0999999046326,171266.80000007153,7240,ATS,C,1
2,test,1,A,haborder.png,1,m,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),175599.80000007153,CFD-BM-034-035-HC.jpg,1700,solid,O,m,518,1,,4333.0,171266.80000007153,7240,ATS,C,2
3,test,1,A,haborder.png,1,m,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),178264.5,CFD-BF-019-004-HC.jpg,2000,solid,O,m,633,5,,6997.699999928474,171266.80000007153,7240,ATS,C,3
4,test,1,A,haborder.png,1,z,Fri Nov 14 2025 14:01:31 GMT-0600 (Central Standard Time),179847.80000007153,CFD-BF-031-020-A.jpg,1000,solid,O,z,550,4,,8581.0,171266.80000007153,7240,ATS,C,4
