acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Thu Nov 13 2025 14:25:11 GMT-0500 (Eastern Standard Time),,124_o_f_d_a.png,I,space,16192,1,1,,,9030,VNB,A,0
1,prac,1,0.0,1-Back,1.0,m,Thu Nov 13 2025 14:25:11 GMT-0500 (Eastern Standard Time),199177.20000000298,071_y_f_n_a.png,I,m,866,2,1,1679.0999999940395,197498.10000000894,9030,VNB,A,1
1,prac,1,0.0,1-Back,0.0,m,Thu Nov 13 2025 14:25:11 GMT-0500 (Eastern Standard Time),202010.10000000894,165_m_m_h_a.png,I,None,2004,3,1,2813.4000000059605,199196.70000000298,9030,VNB,A,2
1,prac,1,0.0,1-Back,0.0,m,Thu Nov 13 2025 14:25:11 GMT-0500 (Eastern Standard Time),203977.0,109_y_m_d_a.png,I,z,1127,4,1,1947.5,202029.5,9030,VNB,A,3
2,prac,1,0.0,1-Back,1.0,m,Thu Nov 13 2025 14:25:11 GMT-0500 (Eastern Standard Time),206360.5,124_o_f_n_a.png,I,m,1506,5,1,2363.5,203997.0,9030,VNB,A,4
2,prac,1,1.0,1-Back,0.0,z,Thu Nov 13 2025 14:25:11 GMT-0500 (Eastern Standard Time),209210.20000000298,109_y_m_n_a.png,I,None,2011,6,1,2829.3999999910593,206380.80000001192,9030,VNB,A,5
3,prac,1,0.0,1-Back,1.0,m,Thu Nov 13 2025 14:25:11 GMT-0500 (Eastern Standard Time),211460.40000000596,039_o_m_h_a.png,I,m,1415,7,1,2223.0999999940395,209237.30000001192,9030,VNB,A,6
4,prac,1,0.0,1-Back,1.0,m,Thu Nov 13 2025 14:25:11 GMT-0500 (Eastern Standard Time),213927.10000000894,139_m_f_d_a.png,I,m,1632,8,1,2444.4000000059605,211482.70000000298,9030,VNB,A,7
5,prac,1,1.0,1-Back,1.0,z,Thu Nov 13 2025 14:25:11 GMT-0500 (Eastern Standard Time),215827.0,071_y_f_d_a.png,I,z,1057,9,1,1877.8999999910593,213949.10000000894,9030,VNB,A,8
6,prac,1,0.0,1-Back,1.0,m,Thu Nov 13 2025 14:25:11 GMT-0500 (Eastern Standard Time),217877.0,165_m_m_n_a.png,I,m,1220,10,1,2027.3999999910593,215849.60000000894,9030,VNB,A,9
7,prac,1,0.0,1-Back,1.0,m,Thu Nov 13 2025 14:25:11 GMT-0500 (Eastern Standard Time),220393.80000001192,124_o_f_h_a.png,I,m,1643,11,1,2494.0,217899.80000001192,9030,VNB,A,10
7,prac,1,0.0,1-Back,0.0,m,Thu Nov 13 2025 14:25:11 GMT-0500 (Eastern Standard Time),223127.0,109_y_m_d_a.png,I,z,1941,12,1,2711.199999988079,220415.80000001192,9030,VNB,A,11
0,prac,2,0.0,1-Back,,,Thu Nov 13 2025 14:25:11 GMT-0500 (Eastern Standard Time),223127.0,124_o_f_d_a.png,I,a,7125,1,1,2711.199999988079,220415.80000001192,9030,VNB,A,0
1,prac,2,0.0,1-Back,1.0,m,Thu Nov 13 2025 14:25:11 GMT-0500 (Eastern Standard Time),235193.70000000298,071_y_f_n_a.png,I,m,1029,2,1,1842.7999999970198,233350.90000000596,9030,VNB,A,1
2,prac,2,0.0,1-Back,1.0,m,Thu Nov 13 2025 14:25:11 GMT-0500 (Eastern Standard Time),237860.30000001192,165_m_m_h_a.png,I,m,1819,3,1,2643.2000000029802,235217.10000000894,9030,VNB,A,2
3,prac,2,0.0,1-Back,1.0,m,Thu Nov 13 2025 14:25:11 GMT-0500 (Eastern Standard Time),240193.60000000894,109_y_m_d_a.png,I,m,1529,4,1,2310.1000000089407,237883.5,9030,VNB,A,3
4,prac,2,0.0,1-Back,1.0,m,Thu Nov 13 2025 14:25:11 GMT-0500 (Eastern Standard Time),242477.0,124_o_f_n_a.png,I,m,1403,5,1,2264.0,240213.0,9030,VNB,A,4
