acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),-224,-192,25838.09999999404,CFD-BM-204-003-N.jpg,Sam,64,I,None,3016,,3016,,,1,1,4018.5,-416,-256,21819.59999999404,8048,FN,A,,15566,,,1,192,-320,-224
1,prac,1,1,,292.0,-2.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),416,32,30036.40000000596,CFD-WM-012-001-N.jpg,John,64,I,1,1120,,1120,,,2,1,2146.600000023842,224,-32,27889.79999998212,8048,FN,A,,21647,,,2,192,320,0
2,prac,1,1,,-356.0,229.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),-224,256,32118.79999998212,CFD-LF-249-132-N.jpg,Tina,64,I,1,1050,,1050,,,3,1,2080.2999999821186,-416,192,30038.5,8048,FN,A,,23797,,,3,192,-320,224
3,prac,1,1,,318.0,-242.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),416,-192,34301.40000000596,CFD-BM-204-003-N.jpg,Sam,64,I,1,1151,,1151,,,4,1,2180.7000000178814,224,-256,32120.69999998808,8048,FN,A,,25879,,,4,192,320,-224
4,prac,1,1,,-359.0,6.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),-224,32,36150.69999998808,CFD-WM-012-001-N.jpg,John,64,I,1,816,,816,,,5,1,1847.199999988079,-416,-32,34303.5,8048,FN,A,,28063,,,5,192,-320,0
5,prac,1,1,,327.0,237.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),416,256,38000.19999998808,CFD-LF-249-132-N.jpg,Tina,64,I,1,824,,824,,,6,1,1847.7999999821186,224,192,36152.40000000596,8048,FN,A,,29911,,,6,192,320,224
1,prac_test,1,1,m,327.0,237.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),416,256,56877.69999998808,CFD-WM-012-001-N.jpg,Sam,64,I,m,1315,,,1315,,1,1,3084.699999988079,224,192,53793.0,8048,FN,A,,,47540,,1,192,320,224
2,prac_test,1,1,m,327.0,237.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),416,256,59477.09999999404,CFD-BM-204-003-N.jpg,John,64,I,m,799,,,799,,2,1,2591.800000011921,224,192,56885.29999998212,8048,FN,A,,,50639,,2,192,320,224
3,prac_test,1,1,z,327.0,237.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),416,256,61942.69999998808,CFD-LF-249-132-N.jpg,Tina,64,I,z,673,,,673,,3,1,2458.699999988079,224,192,59484.0,8048,FN,A,,,53238,,3,192,320,224
1,learn,1,1,,363.0,-4.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),416,32,84086.09999999404,CFD-BM-203-001-N.jpg,Brian,64,I,1,1418,1418,,,,5,1,2444.0,224,-32,81642.09999999404,8048,FN,A,75397,,,,1,192,320,0
2,learn,1,1,,319.0,-225.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),416,-192,86168.69999998808,CFD-BM-202-063-N.jpg,George,64,I,1,1065,1065,,,,4,1,2080.0999999940395,224,-256,84088.59999999404,8048,FN,A,77846,,,,2,192,320,-224
3,learn,1,1,,-301.0,2.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),-224,32,88184.59999999404,CFD-WF-200-099-N.jpg,Julie,64,I,1,989,989,,,,26,1,2013.699999988079,-416,-32,86170.90000000596,8048,FN,A,79929,,,,3,192,-320,0
4,learn,1,1,,-289.0,222.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),-224,256,90483.59999999404,CFD-WM-209-038-N.jpg,Carl,64,I,1,1269,1269,,,,21,1,2296.699999988079,-416,192,88186.90000000596,8048,FN,A,81945,,,,4,192,-320,224
5,learn,1,1,,328.0,0.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),416,32,92733.09999999404,CFD-LM-207-004-N.jpg,Jack,64,I,1,1218,1218,,,,35,1,2247.4000000059605,224,-32,90485.69999998808,8048,FN,A,84245,,,,5,192,320,0
6,learn,1,1,,-273.0,-7.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),-224,32,95065.79999998212,CFD-BF-221-223-N.jpg,Emily,64,I,1,1305,1305,,,,14,1,2330.5,-416,-32,92735.29999998212,8048,FN,A,86494,,,,6,192,-320,0
7,learn,1,1,,-338.0,215.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),-224,256,97414.90000000596,CFD-WF-203-229-N.jpg,Kate,64,I,1,1325,1325,,,,27,1,2346.9000000059605,-416,192,95068.0,8048,FN,A,88826,,,,7,192,-320,224
8,learn,1,1,,-295.0,-213.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),-224,-192,99630.79999998212,CFD-LM-213-061-N.jpg,Richard,64,I,1,1191,1191,,,,37,1,2213.5999999940395,-416,-256,97417.19999998808,8048,FN,A,91176,,,,8,192,-320,-224
9,learn,1,1,,-300.0,212.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),-224,256,102646.69999998808,CFD-BF-241-222-N.jpg,Lucy,64,I,1,1983,1983,,,,15,1,3014.0999999940395,-416,192,99632.59999999404,8048,FN,A,93392,,,,9,192,-320,224
10,learn,1,1,,307.0,231.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),416,256,105062.69999998808,CFD-WM-212-097-N.jpg,Mike,64,I,1,1383,1383,,,,24,1,2414.2999999821186,224,192,102648.40000000596,8048,FN,A,96408,,,,10,192,320,224
11,learn,1,1,,-332.0,206.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),-224,256,107428.69999998808,CFD-BM-202-063-N.jpg,George,64,I,1,1335,1335,,,,3,1,2364.5,-416,192,105064.19999998808,8048,FN,A,98824,,,,11,192,-320,224
12,learn,1,1,,-355.0,0.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),-224,32,109544.19999998808,CFD-BM-207-024-N.jpg,David,64,I,1,1090,1090,,,,8,1,2109.4000000059605,-416,-32,107434.79999998212,8048,FN,A,101189,,,,12,192,-320,0
13,learn,1,1,,-308.0,219.0,Thu Jun 05 2025 16:38:22 GMT-0500 (Central Daylight Time),-224,256,111993.79999998212,CFD-LF-254-125-N.jpg,Irene,64,I,1,1422,1422,,,,45,1,2447.5999999940395,-416,192,109546.19999998808,8048,FN,A,103305,,,,13,192,-320,224
