acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Wed Oct 22 2025 17:29:08 GMT-0400 (Eastern Daylight Time),50296.5,I,z,1809,,,5,yes,1,3341.8000000715256,46954.699999928474,practrial5.png,practrial5.png,9034,PC,C,,,1
2,1,0.0,prac,1,m,30000.0,Wed Oct 22 2025 17:29:08 GMT-0400 (Eastern Daylight Time),54263.0,I,m,2428,,,6,no,1,3959.5,50303.5,practrial6.png,practrial6b.png,9034,PC,C,,,2
3,1,0.0,prac,1,z,30000.0,Wed Oct 22 2025 17:29:08 GMT-0400 (Eastern Daylight Time),57113.0,I,z,1306,,,3,yes,1,2839.2000000476837,54273.799999952316,practrial3.png,practrial3.png,9034,PC,C,,,3
4,1,0.0,prac,1,z,30000.0,Wed Oct 22 2025 17:29:08 GMT-0400 (Eastern Daylight Time),59829.299999952316,I,z,1176,,,1,yes,1,2704.600000023842,57124.699999928474,practrial1.png,practrial1.png,9034,PC,C,,,4
5,1,0.0,prac,1,m,30000.0,Wed Oct 22 2025 17:29:08 GMT-0400 (Eastern Daylight Time),62712.89999997616,I,m,1344,,,4,no,1,2877.0,59835.89999997616,practrial4.png,practrial4b.png,9034,PC,C,,,5
6,1,0.0,prac,1,m,30000.0,Wed Oct 22 2025 17:29:08 GMT-0400 (Eastern Daylight Time),65546.19999992847,I,m,1305,,,2,no,1,2823.7999999523163,62722.39999997616,practrial2.png,practrial2b.png,9034,PC,C,,,6
1,1,1.5169999599456787,test,1,z,28483.00004005432,Wed Oct 22 2025 17:29:08 GMT-0400 (Eastern Daylight Time),82313.39999997616,I,z,1499,1499,,1,yes,1,1511.3999999761581,80802.0,test1trial1.png,test1trial1.png,9034,PC,C,75692,,1
2,1,2.866999864578247,test,1,m,27133.000135421753,Wed Oct 22 2025 17:29:08 GMT-0400 (Eastern Daylight Time),83663.10000002384,I,m,1336,1336,,2,no,1,1339.7000000476837,82323.39999997616,test1trial2.png,test1trial2b.png,9034,PC,C,77213,,2
3,1,4.2829999923706055,test,1,z,25717.000007629395,Wed Oct 22 2025 17:29:08 GMT-0400 (Eastern Daylight Time),85079.69999992847,I,z,1397,1397,,3,yes,1,1409.0,83670.69999992847,test1trial3.png,test1trial3.png,9034,PC,C,78560,,3
4,1,5.41700005531311,test,1,m,24582.99994468689,Wed Oct 22 2025 17:29:08 GMT-0400 (Eastern Daylight Time),86213.10000002384,I,m,1111,1111,,4,no,1,1123.6000000238419,85089.5,test1trial4.png,test1trial4b.png,9034,PC,C,79982,,4
5,1,6.8999998569488525,test,1,z,23100.000143051147,Wed Oct 22 2025 17:29:08 GMT-0400 (Eastern Daylight Time),87696.29999995232,I,z,1468,1468,,5,yes,1,1473.8999999761581,86222.39999997616,test1trial5.png,test1trial5.png,9034,PC,C,81114,,5
6,1,8.016000032424927,test,1,m,21983.999967575073,Wed Oct 22 2025 17:29:08 GMT-0400 (Eastern Daylight Time),88812.69999992847,I,m,1093,1093,,6,no,1,1109.5999999046326,87703.10000002384,test1trial6.png,test1trial6b.png,9034,PC,C,82593,,6
