Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,352,143,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),,box1,yes,I,1,,,,8151,DSST,A,,,,0,160,113
T,1,1,0.0,2,prac,yes,1,2,120000.0,282,145,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),48541.699999928474,box2,yes,I,1,,3184.5,45357.199999928474,8151,DSST,A,,,,1,160,113
X,2,1,0.0,8,prac,yes,1,8,120000.0,399,151,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),52441.699999928474,box8,yes,I,1,,3125.6999999284744,49316.0,8151,DSST,A,,,,2,160,113
),3,1,0.0,3,prac,yes,1,3,120000.0,329,136,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),55939.699999928474,box3,yes,I,1,,2724.7999999523163,53214.89999997616,8151,DSST,A,,,,3,160,113
L,4,1,0.0,4,prac,yes,1,4,120000.0,354,130,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),59238.60000002384,box4,yes,I,1,,2525.100000023842,56713.5,8151,DSST,A,,,,4,160,113
U,5,1,0.0,5,prac,yes,1,5,120000.0,364,138,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),62787.60000002384,box5,yes,I,1,,2774.600000023842,60013.0,8151,DSST,A,,,,5,160,113
-,6,1,0.0,1,prac,yes,1,1,120000.0,376,152,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),65969.79999995232,box1,yes,I,1,,2408.7999999523163,63561.0,8151,DSST,A,,,,6,160,113
O,7,1,0.0,6,prac,yes,1,6,120000.0,350,148,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),68802.29999995232,box6,yes,I,1,,2059.2999999523163,66743.0,8151,DSST,A,,,,7,160,113
^,8,1,0.0,7,prac,yes,1,7,120000.0,312,141,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),73384.0,box7,yes,I,1,,3807.7000000476837,69576.29999995232,8151,DSST,A,,,,8,160,113
+,9,1,0.0,9,prac,yes,1,9,120000.0,311,145,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),76850.79999995232,box9,yes,I,1,,2690.899999976158,74159.89999997616,8151,DSST,A,,,,9,160,113
T,1,1,2.621999979019165,2,test,yes,1,2,117378.00002098083,283,138,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),88395.79999995232,box2,yes,I,1,,2610.0,85785.79999995232,8151,DSST,A,85290.0,85966.0,83356.0,1,160,113
-,2,1,4.539000034332275,1,test,yes,1,1,115460.99996566772,293,153,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),90312.10000002384,box1,yes,I,1,,1900.1000000238419,88412.0,8151,DSST,A,87271.0,87882.0,85982.0,2,160,113
),3,1,6.953999996185303,3,test,yes,1,3,113046.0000038147,373,150,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),92728.10000002384,box3,yes,I,1,,2402.600000023842,90325.5,8151,DSST,A,89737.0,90298.0,87896.0,3,160,113
^,4,1,10.904000043869019,7,test,yes,1,7,109095.99995613098,342,121,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),96677.69999992847,box7,yes,I,1,,3938.899999976158,92738.79999995232,8151,DSST,A,92654.0,94248.0,90309.0,4,160,113
T,5,1,13.450999975204468,2,test,yes,1,2,106549.00002479553,299,146,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),99226.10000002384,box2,yes,I,1,,2536.0,96690.10000002384,8151,DSST,A,96201.0,96796.0,94260.0,5,160,113
L,6,1,15.983999967575073,4,test,yes,1,4,104016.00003242493,305,146,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),101758.39999997616,box4,yes,I,1,,2520.7000000476837,99237.69999992847,8151,DSST,A,98568.0,99328.0,96808.0,6,160,113
X,7,1,18.383000135421753,8,test,yes,1,8,101616.99986457825,337,138,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),104157.89999997616,box8,yes,I,1,,2387.600000023842,101770.29999995232,8151,DSST,A,101067.0,101728.0,99340.0,7,160,113
T,8,1,20.433000087738037,2,test,yes,1,2,99566.99991226196,312,126,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),106207.10000002384,box2,yes,I,1,,2037.9000000953674,104169.19999992847,8151,DSST,A,103083.0,103777.0,101739.0,8,160,113
-,9,1,22.23200011253357,1,test,yes,1,1,97767.99988746643,335,163,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),108006.29999995232,box1,yes,I,1,,1788.1000000238419,106218.19999992847,8151,DSST,A,104782.0,105576.0,103788.0,9,160,113
),10,1,24.56500005722046,3,test,yes,1,3,95434.99994277954,279,136,Thu Sep 03 2026 18:40:31 GMT-0500 (Central Daylight Time),110339.19999992847,box3,yes,I,1,,2322.1999999284744,108017.0,8151,DSST,A,107298.0,107909.0,105587.0,10,160,113
