Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Tue Feb 03 2026 18:20:31 GMT-0600 (Central Standard Time),101975.69999998808,I,m,1699,1,,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10525.09999999404,91450.59999999404,8083,yes,SM,B,16.bmp,-120,-120,93297,87271,95313,89282,,,,,1
3,0,0,1,0,1,prac,1,1,m,Tue Feb 03 2026 18:20:31 GMT-0600 (Central Standard Time),112505.69999998808,I,m,1714,2,,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10526.09999999404,101979.59999999404,8083,no,SM,B,23.bmp,-120,120,103827,97800,105843,99812,,,,,2
4,0,0,0,1,2,prac,1,1,m,Tue Feb 03 2026 18:20:31 GMT-0600 (Central Standard Time),122702.40000000596,I,m,1375,3,,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,10192.5,112509.90000000596,8083,no,SM,B,24.bmp,120,120,114357,108330,116373,110342,,,,,3
2,0,1,0,0,3,prac,1,1,z,Tue Feb 03 2026 18:20:31 GMT-0600 (Central Standard Time),133082.29999998212,I,z,1563,4,,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10375.5,122706.79999998212,8083,yes,SM,B,29.bmp,120,-120,124554,118527,126570,120539,,,,,4
3,0,0,1,0,4,prac,1,1,z,Tue Feb 03 2026 18:20:31 GMT-0600 (Central Standard Time),142846.19999998808,I,z,935,5,,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,9759.799999982119,133086.40000000596,8083,yes,SM,B,34.bmp,-120,120,134934,128907,136950,130919,,,,,5
1,1,0,0,0,5,prac,1,1,m,Tue Feb 03 2026 18:20:31 GMT-0600 (Central Standard Time),152742.79999998212,I,m,1075,6,,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,9893.299999982119,142849.5,8083,no,SM,B,39.bmp,-120,-120,144698,138670,146714,140682,,,,,6
2,0,1,0,0,6,prac,1,1,m,Tue Feb 03 2026 18:20:31 GMT-0600 (Central Standard Time),162640.09999999404,I,m,1066,7,,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,9893.90000000596,152746.19999998808,8083,no,SM,B,40.bmp,120,-120,154595,148567,156611,150579,,,,,7
4,0,0,0,1,6,prac,1,0,z,Tue Feb 03 2026 18:20:31 GMT-0600 (Central Standard Time),172403.40000000596,I,m,944,8,,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,9760.100000023842,162643.29999998212,8083,yes,SM,B,47.bmp,120,120,164491,158464,166509,160476,,,,,8
4,0,0,0,1,1,test,1,1,m,Tue Feb 03 2026 18:20:31 GMT-0600 (Central Standard Time),191614.5,I,m,946,1,,48.bmp,-120,-120,49.bmp,120,-120,50.bmp,-120,120,43.bmp,120,120,8994.700000017881,182619.79999998212,8083,yes,SM,B,50.bmp,120,120,164491,158464,166509,160476,184469.0,178440.0,186484.0,180453.0,1
2,0,1,0,0,2,test,1,1,m,Tue Feb 03 2026 18:20:31 GMT-0600 (Central Standard Time),200694.79999998212,I,m,1019,2,,1.bmp,-120,-120,2.bmp,120,-120,3.bmp,-120,120,4.bmp,120,120,9077.0,191617.79999998212,8083,yes,SM,B,3.bmp,120,-120,164491,158464,166509,160476,193467.0,187438.0,195482.0,189451.0,2
1,1,0,0,0,3,test,1,1,z,Tue Feb 03 2026 18:20:31 GMT-0600 (Central Standard Time),209725.40000000596,I,z,970,3,,5.bmp,-120,-120,6.bmp,120,-120,7.bmp,-120,120,8.bmp,120,120,9027.100000023842,200698.29999998212,8083,yes,SM,B,5.bmp,-120,-120,164491,158464,166509,160476,202546.0,196518.0,204563.0,198531.0,3
