acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Thu Sep 17 2026 18:46:01 GMT-0500 (Central Daylight Time),-224,-192,74195.20000004768,CFD-BM-224-073-N.jpg,Sam,64,I,None,3004,,3004,,,1,,4034.399999976158,-416,-256,70160.80000007153,8152,FN,B,,44781,,,1,192,-320,-224
1,prac,1,1,,305.0,-11.0,Thu Sep 17 2026 18:46:01 GMT-0500 (Central Daylight Time),416,32,78227.10000002384,CFD-WM-227-099-N.jpg,John,64,I,1,972,,972,,,2,,1995.8999999761581,224,-32,76231.20000004768,8152,FN,B,,50835,,,2,192,320,0
2,prac,1,1,,-290.0,222.0,Thu Sep 17 2026 18:46:01 GMT-0500 (Central Daylight Time),-224,256,80426.5,CFD-LF-232-199-N.jpg,Tina,64,I,1,1172,,1172,,,3,,2197.2999999523163,-416,192,78229.20000004768,8152,FN,B,,52834,,,3,192,-320,224
3,prac,1,1,,321.0,-232.0,Thu Sep 17 2026 18:46:01 GMT-0500 (Central Daylight Time),416,-192,82359.0,CFD-BM-224-073-N.jpg,Sam,64,I,1,909,,909,,,4,,1930.7999999523163,224,-256,80428.20000004768,8152,FN,B,,55033,,,4,192,320,-224
4,prac,1,1,,-280.0,-11.0,Thu Sep 17 2026 18:46:01 GMT-0500 (Central Daylight Time),-224,32,84308.70000004768,CFD-WM-227-099-N.jpg,John,64,I,1,921,,921,,,5,,1947.0,-416,-32,82361.70000004768,8152,FN,B,,56966,,,5,192,-320,0
5,prac,1,1,,354.0,202.0,Thu Sep 17 2026 18:46:01 GMT-0500 (Central Daylight Time),416,256,86208.0,CFD-LF-232-199-N.jpg,Tina,64,I,1,874,,874,,,6,,1897.6999999284744,224,192,84310.30000007153,8152,FN,B,,58916,,,6,192,320,224
0,prac,1,0,m,354.0,202.0,Thu Sep 17 2026 18:46:01 GMT-0500 (Central Daylight Time),416,256,109384.5,CFD-WM-227-099-N.jpg,Sam,64,I,z,2107,,,2107,,1,,3888.7999999523163,224,192,105495.70000004768,8152,FN,B,,,80092,,1,192,320,224
0,prac,1,0,m,354.0,202.0,Thu Sep 17 2026 18:46:01 GMT-0500 (Central Daylight Time),416,256,112399.70000004768,CFD-BM-224-073-N.jpg,John,64,I,z,1233,,,1233,,2,,3011.5,224,192,109388.20000004768,8152,FN,B,,,83990,,2,192,320,224
0,prac,1,0,z,354.0,202.0,Thu Sep 17 2026 18:46:01 GMT-0500 (Central Daylight Time),416,256,115065.30000007153,CFD-LF-232-199-N.jpg,Tina,64,I,m,872,,,872,,3,,2660.8000000715256,224,192,112404.5,8152,FN,B,,,87007,,3,192,320,224
0,prac,2,0,,354.0,202.0,Thu Sep 17 2026 18:46:01 GMT-0500 (Central Daylight Time),-224,-192,144073.30000007153,CFD-BM-224-073-N.jpg,Sam,64,I,None,3015,,3015,872,,1,,4024.600000023842,-416,-256,140048.70000004768,8152,FN,B,,114648,87007,,1,192,-320,-224
