Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,222,148,Mon Nov 03 2025 17:04:07 GMT-0600 (Central Standard Time),,box1,yes,I,1,1,,,8072,DSST,C,,,,0,160,113
T,1,1,0.0,2,prac,yes,1,2,120000.0,216,140,Mon Nov 03 2025 17:04:07 GMT-0600 (Central Standard Time),58668.09999999404,box2,yes,I,1,1,9108.5,49559.59999999404,8072,DSST,C,,,,1,160,113
U,2,1,0.0,5,prac,yes,1,5,120000.0,206,142,Mon Nov 03 2025 17:04:07 GMT-0600 (Central Standard Time),63015.5,box5,yes,I,1,1,3570.9000000059605,59444.59999999404,8072,DSST,C,,,,2,160,113
+,3,1,0.0,9,prac,yes,1,9,120000.0,192,143,Mon Nov 03 2025 17:04:07 GMT-0600 (Central Standard Time),67765.39999997616,box9,yes,I,1,1,3973.199999988079,63792.19999998808,8072,DSST,C,,,,3,160,113
X,4,1,0.0,8,prac,yes,1,8,120000.0,172,150,Mon Nov 03 2025 17:04:07 GMT-0600 (Central Standard Time),72529.79999998212,box8,yes,I,1,1,3990.2999999821186,68539.5,8072,DSST,C,,,,4,160,113
-,5,1,0.0,1,prac,yes,1,1,120000.0,223,114,Mon Nov 03 2025 17:04:07 GMT-0600 (Central Standard Time),76562.39999997616,box1,yes,I,1,1,3257.699999988079,73304.69999998808,8072,DSST,C,,,,5,160,113
L,6,1,0.0,4,prac,yes,1,4,120000.0,284,130,Mon Nov 03 2025 17:04:07 GMT-0600 (Central Standard Time),80945.89999997616,box4,yes,I,1,1,3609.0,77336.89999997616,8072,DSST,C,,,,6,160,113
O,7,1,0.0,6,prac,yes,1,6,120000.0,165,138,Mon Nov 03 2025 17:04:07 GMT-0600 (Central Standard Time),85060.0,box6,yes,I,1,1,3342.4000000059605,81717.59999999404,8072,DSST,C,,,,7,160,113
),8,1,0.0,3,prac,yes,1,3,120000.0,198,136,Mon Nov 03 2025 17:04:07 GMT-0600 (Central Standard Time),88824.19999998808,box3,yes,I,1,1,2986.0,85838.19999998808,8072,DSST,C,,,,8,160,113
^,9,1,0.0,7,prac,yes,1,7,120000.0,228,155,Mon Nov 03 2025 17:04:07 GMT-0600 (Central Standard Time),92556.09999999404,box7,yes,I,1,1,2956.0,89600.09999999404,8072,DSST,C,,,,9,160,113
T,1,1,3.3919999599456787,2,test,yes,1,2,116608.00004005432,208,140,Mon Nov 03 2025 17:04:07 GMT-0600 (Central Standard Time),103638.5,box2,yes,I,1,1,3375.4000000059605,100263.09999999404,8072,DSST,C,99111.0,99787.0,96412.0,1,160,113
-,2,1,6.086999893188477,1,test,yes,1,1,113913.00010681152,230,131,Mon Nov 03 2025 17:04:07 GMT-0600 (Central Standard Time),106336.29999998212,box1,yes,I,1,1,2682.7999999821186,103653.5,8072,DSST,C,101812.0,102485.0,99803.0,2,160,113
