acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Tue Nov 11 2025 18:15:30 GMT-0600 (Central Standard Time),,124_o_f_d_a.png,I,space,14051,1,,,,8053,VNB,A,0
0,prac,1,0.0,1-Back,0.0,m,Tue Nov 11 2025 18:15:30 GMT-0600 (Central Standard Time),136562.0,071_y_f_n_a.png,I,z,1529,2,,2323.300000011921,134238.69999998808,8053,VNB,A,1
1,prac,1,0.0,1-Back,1.0,m,Tue Nov 11 2025 18:15:30 GMT-0600 (Central Standard Time),138711.19999998808,165_m_m_h_a.png,I,m,1334,3,,2141.699999988079,136569.5,8053,VNB,A,2
2,prac,1,0.0,1-Back,1.0,m,Tue Nov 11 2025 18:15:30 GMT-0600 (Central Standard Time),140277.19999998808,109_y_m_d_a.png,I,m,756,4,,1557.800000011921,138719.39999997616,8053,VNB,A,3
3,prac,1,0.0,1-Back,1.0,m,Tue Nov 11 2025 18:15:30 GMT-0600 (Central Standard Time),142043.19999998808,124_o_f_n_a.png,I,m,934,5,,1757.9000000357628,140285.29999995232,8053,VNB,A,4
4,prac,1,1.0,1-Back,1.0,z,Tue Nov 11 2025 18:15:30 GMT-0600 (Central Standard Time),143576.0,109_y_m_n_a.png,I,z,723,6,,1523.2000000476837,142052.79999995232,8053,VNB,A,5
5,prac,1,0.0,1-Back,1.0,m,Tue Nov 11 2025 18:15:30 GMT-0600 (Central Standard Time),145025.89999997616,039_o_m_h_a.png,I,m,647,7,,1440.800000011921,143585.09999996424,8053,VNB,A,6
6,prac,1,0.0,1-Back,1.0,m,Tue Nov 11 2025 18:15:30 GMT-0600 (Central Standard Time),146492.59999996424,139_m_f_d_a.png,I,m,670,8,,1458.800000011921,145033.79999995232,8053,VNB,A,7
7,prac,1,1.0,1-Back,1.0,z,Tue Nov 11 2025 18:15:30 GMT-0600 (Central Standard Time),147908.39999997616,071_y_f_d_a.png,I,z,612,9,,1407.3999999761581,146501.0,8053,VNB,A,8
8,prac,1,0.0,1-Back,1.0,m,Tue Nov 11 2025 18:15:30 GMT-0600 (Central Standard Time),149357.89999997616,165_m_m_n_a.png,I,m,645,10,,1441.800000011921,147916.09999996424,8053,VNB,A,9
9,prac,1,0.0,1-Back,1.0,m,Tue Nov 11 2025 18:15:30 GMT-0600 (Central Standard Time),150940.59999996424,124_o_f_h_a.png,I,m,754,11,,1574.0999999642372,149366.5,8053,VNB,A,10
10,prac,1,0.0,1-Back,1.0,m,Tue Nov 11 2025 18:15:30 GMT-0600 (Central Standard Time),152323.59999996424,109_y_m_d_a.png,I,m,596,12,,1374.5999999642372,150949.0,8053,VNB,A,11
0,test,1,0.0,1-Back,,,Tue Nov 11 2025 18:15:30 GMT-0600 (Central Standard Time),152323.59999996424,071_y_f_d_a.png,I,space,12751,1,,1374.5999999642372,150949.0,8053,VNB,A,0
1,test,1,0.0,1-Back,1.0,m,Tue Nov 11 2025 18:15:30 GMT-0600 (Central Standard Time),174566.69999998808,139_m_f_n_a.png,I,m,1036,2,,2058.699999988079,172508.0,8053,VNB,A,1
