acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Wed May 21 2025 11:36:40 GMT-0500 (Central Daylight Time),,093_m_f_n_a.png,I,space,5592,1,3,,,8005,NNB,C,0
1,prac,1,0.0,1-Back,1,m,Wed May 21 2025 11:36:40 GMT-0500 (Central Daylight Time),89823.60000002384,098_y_f_n_a.png,I,m,928,2,3,1821.9000000953674,88001.69999992847,8005,NNB,C,1
2,prac,1,1.0,1-Back,1,z,Wed May 21 2025 11:36:40 GMT-0500 (Central Daylight Time),91323.0,098_y_f_n_a.png,I,z,714,3,3,1493.3999999761581,89829.60000002384,8005,NNB,C,2
3,prac,1,0.0,1-Back,1,m,Wed May 21 2025 11:36:40 GMT-0500 (Central Daylight Time),92672.60000002384,059_o_m_n_a.png,I,m,463,4,3,1343.0,91329.60000002384,8005,NNB,C,3
4,prac,1,0.0,1-Back,1,m,Wed May 21 2025 11:36:40 GMT-0500 (Central Daylight Time),94056.10000002384,092_m_m_n_a.png,I,m,487,5,3,1374.2000000476837,92681.89999997616,8005,NNB,C,4
5,prac,1,1.0,1-Back,1,z,Wed May 21 2025 11:36:40 GMT-0500 (Central Daylight Time),95205.19999992847,092_m_m_n_a.png,I,z,371,6,3,1143.6999999284744,94061.5,8005,NNB,C,5
6,prac,1,0.0,1-Back,1,m,Wed May 21 2025 11:36:40 GMT-0500 (Central Daylight Time),96771.29999995232,130_o_f_n_a.png,I,m,665,7,3,1559.5,95211.79999995232,8005,NNB,C,6
7,prac,1,0.0,1-Back,1,m,Wed May 21 2025 11:36:40 GMT-0500 (Central Daylight Time),98071.29999995232,082_m_m_n_a.png,I,m,408,8,3,1292.2999999523163,96779.0,8005,NNB,C,7
8,prac,1,0.0,1-Back,1,m,Wed May 21 2025 11:36:40 GMT-0500 (Central Daylight Time),99287.39999997616,093_m_f_n_a.png,I,m,441,9,3,1208.0,98079.39999997616,8005,NNB,C,8
9,prac,1,1.0,1-Back,1,z,Wed May 21 2025 11:36:40 GMT-0500 (Central Daylight Time),100453.5,093_m_f_n_a.png,I,z,387,10,3,1160.3999999761581,99293.10000002384,8005,NNB,C,9
10,prac,1,0.0,1-Back,1,m,Wed May 21 2025 11:36:40 GMT-0500 (Central Daylight Time),101903.39999997616,059_o_m_n_a.png,I,m,667,11,3,1441.7000000476837,100461.69999992847,8005,NNB,C,10
11,prac,1,0.0,1-Back,1,m,Wed May 21 2025 11:36:40 GMT-0500 (Central Daylight Time),103353.0,028_y_f_n_a.png,I,m,563,12,3,1441.7000000476837,101911.29999995232,8005,NNB,C,11
0,test,1,0.0,1-Back,,,Wed May 21 2025 11:36:40 GMT-0500 (Central Daylight Time),103353.0,098_y_f_n_a.png,I,space,6516,1,3,1441.7000000476837,101911.29999995232,8005,NNB,C,0
