acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
1,prac,1,1,,-337,-230,Tue Dec 16 2025 17:47:27 GMT-0600 (Central Standard Time),-224,-192,50885.700000047684,CFD-BM-204-003-N.jpg,Sam,64,O,1,1589,,1589,,,1,1,2613.600000023842,-416,-256,48272.10000002384,7255,FN,A,,44177,,,1,192,-320,-224
2,prac,1,1,,345,-6,Tue Dec 16 2025 17:47:27 GMT-0600 (Central Standard Time),416,32,53185.700000047684,CFD-WM-012-001-N.jpg,John,64,O,1,1269,,1269,,,2,1,2296.899999976158,224,-32,50888.800000071526,7255,FN,A,,46791,,,2,192,320,0
3,prac,1,1,,-291,222,Tue Dec 16 2025 17:47:27 GMT-0600 (Central Standard Time),-224,256,55350.60000002384,CFD-LF-249-132-N.jpg,Tina,64,O,1,1145,,1145,,,3,1,2163.2999999523163,-416,192,53187.300000071526,7255,FN,A,,49093,,,3,192,-320,224
4,prac,1,1,,336,-216,Tue Dec 16 2025 17:47:27 GMT-0600 (Central Standard Time),416,-192,57599.10000002384,CFD-BM-204-003-N.jpg,Sam,64,O,1,1230,,1230,,,4,1,2246.399999976158,224,-256,55352.700000047684,7255,FN,A,,51257,,,4,192,320,-224
5,prac,1,1,,-349,20,Tue Dec 16 2025 17:47:27 GMT-0600 (Central Standard Time),-224,32,59832.60000002384,CFD-WM-012-001-N.jpg,John,64,O,1,1215,,1215,,,5,1,2231.1999999284744,-416,-32,57601.40000009537,7255,FN,A,,53507,,,5,192,-320,0
6,prac,1,1,,272,214,Tue Dec 16 2025 17:47:27 GMT-0600 (Central Standard Time),416,256,62015.700000047684,CFD-LF-249-132-N.jpg,Tina,64,O,1,1155,,1155,,,6,1,2181.0,224,192,59834.700000047684,7255,FN,A,,55739,,,6,192,320,224
1,prac,1,1,z,272,214,Tue Dec 16 2025 17:47:27 GMT-0600 (Central Standard Time),416,256,91539.80000007153,CFD-LF-249-132-N.jpg,Tina,64,O,z,1731,,,1731,,3,1,3512.7000000476837,224,192,88027.10000002384,7255,FN,A,,,83931,,1,192,320,224
2,prac,1,1,m,272,214,Tue Dec 16 2025 17:47:27 GMT-0600 (Central Standard Time),416,256,94805.90000009537,CFD-WM-012-001-N.jpg,Sam,64,O,m,1472,,,1472,,1,1,3254.5,224,192,91551.40000009537,7255,FN,A,,,87446,,2,192,320,224
3,prac,1,1,m,272,214,Tue Dec 16 2025 17:47:27 GMT-0600 (Central Standard Time),416,256,97770.90000009537,CFD-BM-204-003-N.jpg,John,64,O,m,1183,,,1183,,2,1,2955.0,224,192,94815.90000009537,7255,FN,A,,,90711,,3,192,320,224
1,learn,1,1,,-290,9,Tue Dec 16 2025 17:47:27 GMT-0600 (Central Standard Time),-224,32,112132.0,CFD-LF-226-174-N.jpg,Cindy,64,O,1,1356,1356,,,,44,1,2369.0999999046326,-416,-32,109762.90000009537,7255,FN,A,105657,,,,1,192,-320,0
