acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),42175.39999999851,O,z,1911,,,5,yes,1,3428.7999999970198,38746.60000000149,practrial5.png,practrial5.png,7015,PC,B,,,1
2,1,0.0,prac,1,m,30000.0,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),45141.10000000149,O,m,1429,,,4,no,1,2961.3000000044703,42179.79999999702,practrial4.png,practrial4b.png,7015,PC,B,,,2
3,1,0.0,prac,1,z,30000.0,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),48673.5,O,z,2001,,,3,yes,1,3528.8000000044703,45144.69999999553,practrial3.png,practrial3.png,7015,PC,B,,,3
3,1,0.0,prac,0,m,30000.0,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),52455.5,O,z,2260,,,6,no,1,3778.39999999851,48677.10000000149,practrial6.png,practrial6b.png,7015,PC,B,,,4
4,1,0.0,prac,1,m,30000.0,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),55388.10000000149,O,m,1406,,,2,no,1,2928.5,52459.60000000149,practrial2.png,practrial2b.png,7015,PC,B,,,5
5,1,0.0,prac,1,z,30000.0,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),58920.10000000149,O,z,2002,,,1,yes,1,3528.4000000059605,55391.69999999553,practrial1.png,practrial1.png,7015,PC,B,,,6
1,1,1.25,test,1,z,28750.0,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),73665.69999999553,O,z,1237,1237,,1,yes,1,1245.3999999985099,72420.29999999702,test1trial1.png,test1trial1.png,7015,PC,B,70704,,1
2,1,2.1660001277923584,test,1,m,27833.99987220764,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),74582.10000000149,O,m,908,908,,2,no,1,913.3000000044703,73668.79999999702,test1trial2.png,test1trial2b.png,7015,PC,B,71952,,2
3,1,3.515000104904175,test,1,z,26484.999895095825,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),75931.19999999553,O,z,1344,1344,,3,yes,1,1346.2999999970198,74584.89999999851,test1trial3.png,test1trial3.png,7015,PC,B,72868,,3
4,1,4.515000104904175,test,1,m,25484.999895095825,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),76930.89999999851,O,m,996,996,,4,no,1,997.2000000029802,75933.69999999553,test1trial4.png,test1trial4b.png,7015,PC,B,74217,,4
5,1,5.998000144958496,test,1,z,24001.999855041504,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),78414.10000000149,O,z,1468,1468,,5,yes,1,1480.8000000044703,76933.29999999702,test1trial5.png,test1trial5.png,7015,PC,B,75217,,5
6,1,6.898000001907349,test,1,m,23101.99999809265,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),79314.0,O,m,881,881,,6,no,1,897.3000000044703,78416.69999999553,test1trial6.png,test1trial6b.png,7015,PC,B,76700,,6
7,1,8.19700002670288,test,1,z,21802.99997329712,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),80613.29999999702,O,z,1285,1285,,7,yes,1,1296.6000000014901,79316.69999999553,test1trial7.png,test1trial7.png,7015,PC,B,77600,,7
8,1,9.44700002670288,test,1,m,20552.99997329712,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),81862.79999999702,O,m,1241,1241,,8,no,1,1246.6999999955297,80616.10000000149,test1trial8.png,test1trial8b.png,7015,PC,B,78900,,8
9,1,10.730000019073486,test,1,z,19269.999980926514,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),83145.89999999851,O,z,1272,1272,,9,yes,1,1280.3999999985099,81865.5,test1trial9.png,test1trial9.png,7015,PC,B,80149,,9
10,1,11.67900013923645,test,1,m,18320.99986076355,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),84095.5,O,m,933,933,,10,no,1,946.8999999985099,83148.60000000149,test1trial10.png,test1trial10b.png,7015,PC,B,81432,,10
10,1,13.662000179290771,test,0,z,16337.999820709229,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),86078.29999999702,O,m,1975,1975,,11,yes,1,1979.8999999985099,84098.39999999851,test1trial11.png,test1trial11.png,7015,PC,B,82382,,11
11,1,15.945000171661377,test,1,m,14054.999828338623,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),88360.89999999851,O,m,2272,2272,,12,no,1,2279.7999999970198,86081.10000000149,test1trial12.png,test1trial12b.png,7015,PC,B,84365,,12
12,1,17.028000116348267,test,1,m,12971.999883651733,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),89444.0,O,m,1070,1070,,13,no,1,1080.3000000044703,88363.69999999553,test1trial13.png,test1trial13b.png,7015,PC,B,86647,,13
13,1,18.194000005722046,test,1,m,11805.999994277954,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),90610.19999999553,O,m,1162,1162,,14,no,1,1163.2999999970198,89446.89999999851,test1trial14.png,test1trial14b.png,7015,PC,B,87731,,14
14,1,19.24399995803833,test,1,z,10756.00004196167,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),91660.10000000149,O,z,1036,1036,,15,yes,1,1046.9000000059605,90613.19999999553,test1trial15.png,test1trial15.png,7015,PC,B,88897,,15
15,1,20.493000030517578,test,1,m,9506.999969482422,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),92909.5,O,m,1243,1243,,16,no,1,1246.8999999985099,91662.60000000149,test1trial16.png,test1trial16b.png,7015,PC,B,89946,,16
16,1,21.9760000705719,test,1,z,8023.999929428101,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),94392.29999999702,O,z,1473,1473,,17,yes,1,1480.1000000014901,92912.19999999553,test1trial17.png,test1trial17.png,7015,PC,B,91196,,17
17,1,23.092000007629395,test,1,m,6907.9999923706055,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),95508.60000000149,O,m,1110,1110,,18,no,1,1113.5,94395.10000000149,test1trial18.png,test1trial18b.png,7015,PC,B,92679,,18
18,1,24.79200005531311,test,1,m,5207.99994468689,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),97208.19999999553,O,m,1682,1682,,19,no,1,1696.8999999985099,95511.29999999702,test1trial19.png,test1trial19b.png,7015,PC,B,93795,,19
19,1,26.324000120162964,test,1,z,3675.999879837036,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),98740.60000000149,O,z,1527,1527,,20,yes,1,1529.8000000044703,97210.79999999702,test1trial20.png,test1trial20.png,7015,PC,B,95494,,20
20,1,28.824000120162964,test,1,z,1175.9998798370361,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),101240.0,O,z,2481,2481,,21,yes,1,2495.60000000149,98744.39999999851,test1trial21.png,test1trial21.png,7015,PC,B,97028,,21
20,1,30.006999969482422,test,0,z,-6.999969482421875,Tue Aug 13 2024 14:55:16 GMT-0500 (Central Daylight Time),102423.69999999553,O,None,1179,1179,,22,yes,1,1180.7999999970198,101242.89999999851,test1trial22.png,test1trial22.png,7015,PC,B,99527,,22
