Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,267,152,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),,box1,yes,O,1,,,,7713,DSST,A,,,,0,160,113
+,1,1,0.0,9,prac,yes,1,9,120000.0,237,153,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),64966.5,box9,yes,O,1,,5966.5999999940395,58999.90000000596,7713,DSST,A,,,,1,160,113
^,2,1,0.0,7,prac,yes,1,7,120000.0,300,144,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),70631.40000000596,box7,yes,O,1,,4888.9000000059605,65742.5,7713,DSST,A,,,,2,160,113
O,3,1,0.0,6,prac,yes,1,6,120000.0,244,142,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),75829.69999998808,box6,yes,O,1,,4423.299999982119,71406.40000000596,7713,DSST,A,,,,3,160,113
-,4,1,0.0,1,prac,yes,1,1,120000.0,283,156,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),80844.79999998212,box1,yes,O,1,,4239.299999982119,76605.5,7713,DSST,A,,,,4,160,113
X,5,1,0.0,8,prac,yes,1,8,120000.0,292,140,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),87376.29999998212,box8,yes,O,1,,5757.699999988079,81618.59999999404,7713,DSST,A,,,,5,160,113
U,6,1,0.0,5,prac,yes,1,5,120000.0,283,143,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),92324.5,box5,yes,O,1,,4173.4000000059605,88151.09999999404,7713,DSST,A,,,,6,160,113
L,7,1,0.0,4,prac,yes,1,4,120000.0,216,143,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),97273.0,box4,yes,O,1,,4173.800000011921,93099.19999998808,7713,DSST,A,,,,7,160,113
T,8,1,0.0,2,prac,yes,1,2,120000.0,307,155,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),101871.5,box2,yes,O,1,,3825.4000000059605,98046.09999999404,7713,DSST,A,,,,8,160,113
),9,1,0.0,3,prac,yes,1,3,120000.0,332,138,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),107253.09999999404,box3,yes,O,1,,4608.0,102645.09999999404,7713,DSST,A,,,,9,160,113
T,1,1,3.7039999961853027,2,test,yes,1,2,116296.0000038147,236,131,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),118616.29999998212,box2,yes,O,1,,3693.2999999821186,114923.0,7713,DSST,A,114951.0,115894.0,112201.0,1,160,113
-,2,1,7.1559998989105225,1,test,yes,1,1,112844.00010108948,239,138,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),122065.40000000596,box1,yes,O,1,,3433.800000011921,118631.59999999404,7713,DSST,A,118483.0,119343.0,115910.0,2,160,113
),3,1,10.584999799728394,3,test,yes,1,3,109415.0002002716,199,136,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),125497.5,box3,yes,O,1,,3415.0,122082.5,7713,DSST,A,122033.0,122775.0,119360.0,3,160,113
^,4,1,15.000999927520752,7,test,yes,1,7,104999.00007247925,265,142,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),129912.79999998212,box7,yes,O,1,,4402.799999982119,125510.0,7713,DSST,A,126180.0,127191.0,122788.0,4,160,113
T,5,1,18.847999811172485,2,test,yes,1,2,101152.00018882751,195,146,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),133761.5,box2,yes,O,1,,3830.0,129931.5,7713,DSST,A,130246.0,131040.0,127210.0,5,160,113
L,6,1,22.94700002670288,4,test,yes,1,4,97052.99997329712,196,139,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),137860.29999998212,box4,yes,O,1,,4088.0,133772.29999998212,7713,DSST,A,134360.0,135138.0,131050.0,6,160,113
X,7,1,27.412999868392944,8,test,yes,1,8,92587.00013160706,247,148,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),142325.5,box8,yes,O,1,,4454.0999999940395,137871.40000000596,7713,DSST,A,138743.0,139604.0,135149.0,7,160,113
T,8,1,31.710999965667725,2,test,yes,1,2,88289.00003433228,262,124,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),146624.19999998808,box2,yes,O,1,,4283.4000000059605,142340.79999998212,7713,DSST,A,142887.0,143902.0,139619.0,8,160,113
-,9,1,34.859999895095825,1,test,yes,1,1,85140.00010490417,302,138,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),149773.19999998808,box1,yes,O,1,,3138.5,146634.69999998808,7713,DSST,A,146191.0,147051.0,143913.0,9,160,113
),10,1,38.258999824523926,3,test,yes,1,3,81741.00017547607,247,131,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),153172.19999998808,box3,yes,O,1,,3387.699999988079,149784.5,7713,DSST,A,149523.0,150450.0,147063.0,10,160,113
T,11,1,41.64199995994568,2,test,yes,1,2,78358.00004005432,298,163,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),156554.40000000596,box2,yes,O,1,,3370.800000011921,153183.59999999404,7713,DSST,A,153005.0,153832.0,150461.0,11,160,113
-,12,1,44.93999981880188,1,test,yes,1,1,75060.00018119812,227,145,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),159853.29999998212,box1,yes,O,1,,3287.899999976158,156565.40000000596,7713,DSST,A,156220.0,157131.0,153843.0,12,160,113
L,13,1,48.49000000953674,4,test,yes,1,4,71509.99999046326,212,140,Tue Dec 02 2025 16:05:21 GMT-0600 (Central Standard Time),163402.5,box4,yes,O,1,,3538.0999999940395,159864.40000000596,7713,DSST,A,159736.0,160680.0,157142.0,13,160,113
