acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),-224,-192,40197.89999999106,CFD-BM-250-170-N.jpg,Sam,64,O,None,3015,,3015,,,1,1,4018.8999999910593,-416,-256,36179.0,7140,FN,C,,32476,,,1,192,-320,-224
1,prac,1,1,,328.0,2.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,32,44596.0,CFD-WM-255-219-N.jpg,John,64,O,1,1338,,1338,,,2,1,2362.9000000059605,224,-32,42233.09999999404,7140,FN,C,,38540,,,2,192,320,0
2,prac,1,1,,-363.0,220.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),-224,256,46645.39999999106,CFD-LF-208-127-N.jpg,Tina,64,O,1,1028,,1028,,,3,1,2044.0999999940395,-416,192,44601.29999999702,7140,FN,C,,40906,,,3,192,-320,224
3,prac,1,1,,350.0,-218.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,-192,48644.69999998808,CFD-BM-250-170-N.jpg,Sam,64,O,1,971,,971,,,4,1,1997.3999999910593,224,-256,46647.29999999702,7140,FN,C,,42955,,,4,192,320,-224
4,prac,1,1,,-319.0,-2.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),-224,32,50561.79999999702,CFD-WM-255-219-N.jpg,John,64,O,1,901,,901,,,5,1,1915.2000000029802,-416,-32,48646.59999999404,7140,FN,C,,44954,,,5,192,-320,0
5,prac,1,1,,343.0,204.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,256,52629.29999999702,CFD-LF-208-127-N.jpg,Tina,64,O,1,1052,,1052,,,6,1,2065.7999999970198,224,192,50563.5,7140,FN,C,,46870,,,6,192,320,224
0,prac_test,1,0,m,343.0,204.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,256,73870.39999999106,CFD-WM-255-219-N.jpg,Sam,64,O,None,4015,,,4015,,1,1,5016.5999999940395,224,192,68853.79999999702,7140,FN,C,,,65148,,1,192,320,224
1,prac_test,1,1,z,343.0,204.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,256,79151.89999999106,CFD-LF-208-127-N.jpg,Tina,64,O,z,3490,,,3490,,3,1,5274.899999991059,224,192,73877.0,7140,FN,C,,,70180,,2,192,320,224
1,prac_test,1,0,m,343.0,204.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,256,82117.5,CFD-BM-250-170-N.jpg,John,64,O,z,1176,,,1176,,2,1,2958.4000000059605,224,192,79159.09999999404,7140,FN,C,,,75462,,3,192,320,224
1,prac,2,1,,-360.0,-230.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),-224,-192,88415.5,CFD-BM-250-170-N.jpg,Sam,64,O,1,2380,,2380,1176,,1,1,3409.2000000029802,-416,-256,85006.29999999702,7140,FN,C,,81310,75462,,1,192,-320,-224
2,prac,2,1,,329.0,3.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,32,90248.19999998808,CFD-WM-255-219-N.jpg,John,64,O,1,806,,806,1176,,2,1,1831.0,224,-32,88417.19999998808,7140,FN,C,,84729,75462,,2,192,320,0
3,prac,2,1,,-327.0,223.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),-224,256,92097.69999998808,CFD-LF-208-127-N.jpg,Tina,64,O,1,833,,833,1176,,3,1,1847.8999999910593,-416,192,90249.79999999702,7140,FN,C,,86558,75462,,3,192,-320,224
4,prac,2,1,,364.0,-229.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,-192,94280.79999999702,CFD-BM-250-170-N.jpg,Sam,64,O,1,1150,,1150,1176,,4,1,2181.4000000059605,224,-256,92099.39999999106,7140,FN,C,,88408,75462,,4,192,320,-224
5,prac,2,1,,-311.0,0.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),-224,32,96213.29999999702,CFD-WM-255-219-N.jpg,John,64,O,1,904,,904,1176,,5,1,1930.7999999970198,-416,-32,94282.5,7140,FN,C,,90590,75462,,5,192,-320,0
6,prac,2,1,,335.0,227.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,256,98379.09999999404,CFD-LF-208-127-N.jpg,Tina,64,O,1,1148,,1148,1176,,6,1,2163.9000000059605,224,192,96215.19999998808,7140,FN,C,,92523,75462,,6,192,320,224
1,prac_test,2,1,m,335.0,227.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,256,105277.0,CFD-WM-255-219-N.jpg,Sam,64,O,m,1527,,,1527,,1,1,3313.2000000029802,224,192,101963.79999999702,7140,FN,C,,,98271,,1,192,320,224
2,prac_test,2,1,z,335.0,227.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,256,108059.5,CFD-LF-208-127-N.jpg,Tina,64,O,z,987,,,987,,3,1,2779.2000000029802,224,192,105280.29999999702,7140,FN,C,,,101587,,2,192,320,224
3,prac_test,2,1,m,335.0,227.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,256,111108.5,CFD-BM-250-170-N.jpg,John,64,O,m,1261,,,1261,,2,1,3042.1000000089407,224,192,108066.39999999106,7140,FN,C,,,104369,,3,192,320,224
1,learn,1,1,,318.0,-221.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,-192,122038.5,CFD-WF-224-099-N.jpg,Kate,64,O,1,2156,2156,,,,28,1,3180.800000011921,224,-256,118857.69999998808,7140,FN,C,115166,,,,1,192,320,-224
2,learn,1,1,,318.0,-221.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,-192,124671.0,CFD-LF-217-082-N.jpg,Irene,64,O,1,1603,1603,,,,46,1,2630.5,224,-256,122040.5,7140,FN,C,118348,,,,2,192,320,-224
3,learn,1,1,,339.0,5.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,32,126686.89999999106,CFD-WM-230-131-N.jpg,Paul,64,O,1,994,994,,,,17,1,2014.0,224,-32,124672.89999999106,7140,FN,C,120981,,,,3,192,320,0
4,learn,1,1,,-374.0,2.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),-224,32,129869.19999998808,CFD-WF-244-163-N.jpg,Rachel,64,O,1,2155,2155,,,,32,1,3180.0999999940395,-416,-32,126689.09999999404,7140,FN,C,122996,,,,4,192,-320,0
4,learn,1,0,,-374.0,2.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,256,133901.39999999106,CFD-WM-230-131-N.jpg,Paul,64,O,None,3012,3012,,,,18,1,4030.3999999910593,224,192,129871.0,7140,FN,C,126182,,,,5,192,320,224
5,learn,1,1,,-340.0,-2.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),-224,32,137683.59999999404,CFD-WM-224-197-N.jpg,Chris,64,O,1,1223,1223,,,,20,1,2240.5999999940395,-416,-32,135443.0,7140,FN,C,131744,,,,6,192,-320,0
6,learn,1,1,,290.0,221.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,256,140199.39999999106,CFD-BF-239-180-N.jpg,Sarah,64,O,1,1493,1493,,,,12,1,2513.8999999910593,224,192,137685.5,7140,FN,C,133993,,,,7,192,320,224
7,learn,1,1,,-328.0,-231.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),-224,-192,142648.5,CFD-LM-208-110-N.jpg,Richard,64,O,1,1417,1417,,,,37,1,2447.2000000029802,-416,-256,140201.29999999702,7140,FN,C,136509,,,,8,192,-320,-224
8,learn,1,1,,-339.0,2.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),-224,32,145164.5,CFD-BM-216-088-N.jpg,David,64,O,1,1488,1488,,,,8,1,2513.800000011921,-416,-32,142650.69999998808,7140,FN,C,138958,,,,9,192,-320,0
9,learn,1,1,,305.0,-224.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,-192,147497.39999999106,CFD-BF-227-137-N.jpg,Lucy,64,O,1,1300,1300,,,,16,1,2331.0,224,-256,145166.39999999106,7140,FN,C,141474,,,,10,192,320,-224
10,learn,1,1,,325.0,-3.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,32,149846.59999999404,CFD-LF-210-220-N.jpg,Helen,64,O,1,1320,1320,,,,47,1,2347.2999999970198,224,-32,147499.29999999702,7140,FN,C,143807,,,,11,192,320,0
11,learn,1,1,,322.0,-233.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,-192,152528.89999999106,CFD-LM-202-072-N.jpg,Robert,64,O,1,1651,1651,,,,40,1,2680.0999999940395,224,-256,149848.79999999702,7140,FN,C,146156,,,,12,192,320,-224
12,learn,1,1,,-316.0,214.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),-224,256,154595.0,CFD-LM-202-072-N.jpg,Robert,64,O,1,1040,1040,,,,39,1,2061.0,-416,192,152534.0,7140,FN,C,148839,,,,13,192,-320,224
13,learn,1,1,,-312.0,6.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),-224,32,157277.5,CFD-LM-208-110-N.jpg,Richard,64,O,1,1663,1663,,,,38,1,2677.2000000029802,-416,-32,154600.29999999702,7140,FN,C,150904,,,,14,192,-320,0
14,learn,1,1,,-319.0,231.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),-224,256,159360.0,CFD-BF-227-137-N.jpg,Lucy,64,O,1,1052,1052,,,,15,1,2080.9000000059605,-416,192,157279.09999999404,7140,FN,C,153587,,,,15,192,-320,224
15,learn,1,1,,-306.0,-221.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),-224,-192,161409.5,CFD-BM-216-088-N.jpg,David,64,O,1,1025,1025,,,,7,1,2047.7000000029802,-416,-256,159361.79999999702,7140,FN,C,155670,,,,16,192,-320,-224
16,learn,1,1,,312.0,-11.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,32,163758.69999998808,CFD-LM-237-264-N.jpg,Jack,64,O,1,1328,1328,,,,35,1,2344.0999999940395,224,-32,161414.59999999404,7140,FN,C,157719,,,,17,192,320,0
17,learn,1,1,,313.0,236.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,256,166041.39999999106,CFD-WF-212-050-N.jpg,Nichole,64,O,1,1258,1258,,,,30,1,2280.8999999910593,224,192,163760.5,7140,FN,C,160068,,,,18,192,320,224
18,learn,1,1,,-330.0,232.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),-224,256,168390.59999999404,CFD-LM-212-143-N.jpg,Peter,64,O,1,1320,1320,,,,33,1,2347.5999999940395,-416,192,166043.0,7140,FN,C,162351,,,,19,192,-320,224
19,learn,1,1,,-329.0,-8.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),-224,32,171956.19999998808,CFD-WF-229-004-N.jpg,Julie,64,O,1,2538,2538,,,,26,1,3563.8999999910593,-416,-32,168392.29999999702,7140,FN,C,164700,,,,20,192,-320,0
20,learn,1,1,,-334.0,225.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),-224,256,174888.79999999702,CFD-BF-207-004-N.jpg,Lisa,64,O,1,1909,1909,,,,9,1,2931.0,-416,192,171957.79999999702,7140,FN,C,168266,,,,21,192,-320,224
21,learn,1,1,,296.0,218.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,256,176904.59999999404,CFD-LM-237-264-N.jpg,Jack,64,O,1,993,993,,,,36,1,2014.0,224,192,174890.59999999404,7140,FN,C,171198,,,,22,192,320,224
22,learn,1,1,,296.0,218.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,256,179620.39999999106,CFD-WM-240-125-N.jpg,Mike,64,O,1,1689,1689,,,,24,1,2714.0,224,192,176906.39999999106,7140,FN,C,173214,,,,23,192,320,224
23,learn,1,1,,317.0,6.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,32,181586.19999998808,CFD-WM-240-125-N.jpg,Mike,64,O,1,948,948,,,,23,1,1961.0999999940395,224,-32,179625.09999999404,7140,FN,C,175930,,,,24,192,320,0
24,learn,1,1,,325.0,-229.0,Fri May 09 2025 10:32:37 GMT-0500 (Central Daylight Time),416,-192,184002.19999998808,CFD-BF-207-004-N.jpg,Lisa,64,O,1,1399,1399,,,,10,1,2414.5,224,-256,181587.69999998808,7140,FN,C,177896,,,,25,192,320,-224
