acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),52244.30000001192,O,z,1948,,,3,yes,,3479.0999999940395,48765.20000001788,practrial3.png,practrial3.png,7713,PC,A,,,1
2,1,0.0,prac,1,z,30000.0,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),55626.5,O,z,1848,,,5,yes,,3377.0,52249.5,practrial5.png,practrial5.png,7713,PC,A,,,2
3,1,0.0,prac,1,m,30000.0,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),58542.40000000596,O,m,1387,,,2,no,,2912.199999988079,55630.20000001788,practrial2.png,practrial2b.png,7713,PC,A,,,3
4,1,0.0,prac,1,m,30000.0,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),63390.70000001788,O,m,3326,,,4,no,,4844.5,58546.20000001788,practrial4.png,practrial4b.png,7713,PC,A,,,4
5,1,0.0,prac,1,m,30000.0,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),67606.0,O,m,2678,,,6,no,,4211.0999999940395,63394.90000000596,practrial6.png,practrial6b.png,7713,PC,A,,,5
6,1,0.0,prac,1,z,30000.0,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),71054.90000000596,O,z,1927,,,1,yes,,3445.199999988079,67609.70000001788,practrial1.png,practrial1.png,7713,PC,A,,,6
1,1,2.383000135421753,test,1,z,27616.999864578247,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),83617.80000001192,O,z,2379,2379,,1,yes,,2380.300000011921,81237.5,test1trial1.png,test1trial1.png,7713,PC,A,77315,,1
2,1,3.5490000247955322,test,1,m,26450.999975204468,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),84784.09999999404,O,m,1155,1155,,2,no,,1163.0999999940395,83621.0,test1trial2.png,test1trial2b.png,7713,PC,A,79699,,2
3,1,5.648000001907349,test,1,z,24351.99999809265,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),86883.20000001788,O,z,2086,2086,,3,yes,,2096.2000000178814,84787.0,test1trial3.png,test1trial3.png,7713,PC,A,80865,,3
4,1,6.88100004196167,test,1,m,23118.99995803833,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),88116.30000001192,O,m,1227,1227,,4,no,,1230.2000000178814,86886.09999999404,test1trial4.png,test1trial4b.png,7713,PC,A,82964,,4
5,1,8.480999946594238,test,1,z,21519.00005340576,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),89715.70000001788,O,z,1594,1594,,5,yes,,1596.7000000178814,88119.0,test1trial5.png,test1trial5.png,7713,PC,A,84197,,5
6,1,9.930999994277954,test,1,m,20069.000005722046,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),91165.5,O,m,1434,1434,,6,no,,1447.0,89718.5,test1trial6.png,test1trial6b.png,7713,PC,A,85797,,6
7,1,11.163000106811523,test,1,z,18836.999893188477,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),92398.30000001192,O,z,1217,1217,,7,yes,,1230.0,91168.30000001192,test1trial7.png,test1trial7.png,7713,PC,A,87246,,7
7,1,13.128999948501587,test,0,m,16871.000051498413,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),94364.40000000596,O,z,1960,1960,,8,no,,1963.300000011921,92401.09999999404,test1trial8.png,test1trial8b.png,7713,PC,A,88479,,8
8,1,14.495000123977661,test,1,z,15504.999876022339,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),95730.30000001192,O,z,1354,1354,,9,yes,,1363.2000000178814,94367.09999999404,test1trial9.png,test1trial9.png,7713,PC,A,90445,,9
9,1,16.028000116348267,test,1,m,13971.999883651733,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),97263.30000001192,O,m,1516,1516,,10,no,,1530.0999999940395,95733.20000001788,test1trial10.png,test1trial10b.png,7713,PC,A,91811,,10
10,1,17.17799997329712,test,1,z,12822.00002670288,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),98412.80000001192,O,z,1143,1143,,11,yes,,1146.7000000178814,97266.09999999404,test1trial11.png,test1trial11.png,7713,PC,A,93344,,11
10,1,18.944000005722046,test,0,m,11055.999994277954,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),100179.09999999404,O,z,1752,1752,,12,no,,1762.8999999761581,98416.20000001788,test1trial12.png,test1trial12b.png,7713,PC,A,94494,,12
11,1,20.276999950408936,test,1,m,9723.000049591064,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),101512.09999999404,O,m,1323,1323,,13,no,,1330.2999999821186,100181.80000001192,test1trial13.png,test1trial13b.png,7713,PC,A,96260,,13
11,1,22.659000158309937,test,0,m,7340.9998416900635,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),103894.30000001192,O,z,2373,2373,,14,no,,2379.4000000059605,101514.90000000596,test1trial14.png,test1trial14b.png,7713,PC,A,97593,,14
12,1,24.108999967575073,test,1,z,5891.000032424927,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),105343.70000001788,O,z,1439,1439,,15,yes,,1446.6000000238419,103897.09999999404,test1trial15.png,test1trial15.png,7713,PC,A,99975,,15
13,1,25.492000102996826,test,1,m,4507.999897003174,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),106726.59999999404,O,m,1373,1373,,16,no,,1379.699999988079,105346.90000000596,test1trial16.png,test1trial16b.png,7713,PC,A,101425,,16
14,1,27.325000047683716,test,1,z,2674.999952316284,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),108559.59999999404,O,z,1814,1814,,17,yes,,1829.3999999761581,106730.20000001788,test1trial17.png,test1trial17.png,7713,PC,A,102808,,17
15,1,28.95799994468689,test,1,m,1042.0000553131104,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),110192.59999999404,O,m,1613,1613,,18,no,,1630.0999999940395,108562.5,test1trial18.png,test1trial18b.png,7713,PC,A,104641,,18
15,1,30.006999969482422,test,0,m,-6.999969482421875,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),111242.20000001788,O,None,1046,1046,,19,no,,1046.9000000059605,110195.30000001192,test1trial19.png,test1trial19b.png,7713,PC,A,106273,,19
1,2,2.947000026702881,test,1,m,27052.99997329712,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),117540.5,O,m,2935,,2935.0,1,no,,7345.199999988079,110195.30000001192,test2trial1.png,test2trial1b.png,7713,PC,A,,110671.0,1
2,2,4.664000034332275,test,1,m,25335.999965667725,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),119256.80000001192,O,m,1696,,1696.0,2,no,,9061.5,110195.30000001192,test2trial2.png,test2trial2b.png,7713,PC,A,,113622.0,2
3,2,6.128999948501587,test,1,z,23871.000051498413,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),120722.5,O,z,1446,,1446.0,3,yes,,10527.199999988079,110195.30000001192,test2trial3.png,test2trial3.png,7713,PC,A,,115337.0,3
4,2,7.2790000438690186,test,1,z,22720.99995613098,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),121872.30000001192,O,z,1132,,1132.0,4,yes,,11677.0,110195.30000001192,test2trial4.png,test2trial4.png,7713,PC,A,,116803.0,4
5,2,9.394999980926514,test,1,z,20605.000019073486,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),123988.20000001788,O,z,2102,,2102.0,5,yes,,13792.90000000596,110195.30000001192,test2trial5.png,test2trial5.png,7713,PC,A,,117953.0,5
6,2,11.027999877929688,test,1,z,18972.000122070312,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),125621.30000001192,O,z,1626,,1626.0,6,yes,,15426.0,110195.30000001192,test2trial6.png,test2trial6.png,7713,PC,A,,120069.0,6
7,2,12.644000053405762,test,1,m,17355.99994659424,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),127237.30000001192,O,m,1609,,1609.0,7,no,,17042.0,110195.30000001192,test2trial7.png,test2trial7b.png,7713,PC,A,,121702.0,7
8,2,14.126999855041504,test,1,m,15873.000144958496,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),128720.30000001192,O,m,1473,,1473.0,8,no,,18525.0,110195.30000001192,test2trial8.png,test2trial8b.png,7713,PC,A,,123318.0,8
9,2,16.042999982833862,test,1,z,13957.000017166138,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),130636.40000000596,O,z,1910,,1910.0,9,yes,,20441.09999999404,110195.30000001192,test2trial9.png,test2trial9.png,7713,PC,A,,124801.0,9
10,2,17.192999839782715,test,1,z,12807.000160217285,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),131785.70000001788,O,z,1137,,1137.0,10,yes,,21590.40000000596,110195.30000001192,test2trial10.png,test2trial10.png,7713,PC,A,,126717.0,10
11,2,18.991999864578247,test,1,m,11008.000135421753,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),133585.40000000596,O,m,1789,,1789.0,11,no,,23390.09999999404,110195.30000001192,test2trial11.png,test2trial11b.png,7713,PC,A,,127866.0,11
12,2,20.840999841690063,test,1,m,9159.000158309937,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),135434.40000000596,O,m,1844,,1844.0,12,no,,25239.09999999404,110195.30000001192,test2trial12.png,test2trial12b.png,7713,PC,A,,129666.0,12
13,2,22.573999881744385,test,1,z,7426.000118255615,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),137167.20000001788,O,z,1723,,1723.0,13,yes,,26971.90000000596,110195.30000001192,test2trial13.png,test2trial13.png,7713,PC,A,,131515.0,13
14,2,24.674000024795532,test,1,m,5325.999975204468,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),139266.70000001788,O,m,2087,,2087.0,14,no,,29071.40000000596,110195.30000001192,test2trial14.png,test2trial14b.png,7713,PC,A,,133248.0,14
15,2,25.756999969482422,test,1,m,4243.000030517578,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),140349.90000000596,O,m,1075,,1075.0,15,no,,30154.59999999404,110195.30000001192,test2trial15.png,test2trial15b.png,7713,PC,A,,135348.0,15
15,2,27.27300000190735,test,0,m,2726.9999980926514,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),141866.30000001192,O,z,1505,,1505.0,16,no,,31671.0,110195.30000001192,test2trial16.png,test2trial16b.png,7713,PC,A,,136430.0,16
16,2,28.9229998588562,test,1,z,1077.0001411437988,Tue Dec 02 2025 16:00:25 GMT-0600 (Central Standard Time),143515.70000001788,O,z,1636,,1636.0,17,yes,,33320.40000000596,110195.30000001192,test2trial17.png,test2trial17.png,7713,PC,A,,137947.0,17
