acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,z,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),85347.69999980927,CFD-BM-037-041-A.jpg,1600,solid,I,z,775,2,2,3167.0999994277954,82180.60000038147,9034,ATS,B,1
2,prac,1,A,haborder.png,1,z,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),88947.39999961853,CFD-WM-009-009-A.jpg,1900,solid,I,z,892,8,2,6766.799999237061,82180.60000038147,9034,ATS,B,2
3,prac,1,A,haborder.png,1,m,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),91864.0,CFD-WM-011-006-HC.jpg,1400,solid,I,m,720,7,2,9683.39999961853,82180.60000038147,9034,ATS,B,3
4,prac,1,A,haborder.png,1,z,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),94897.10000038147,CFD-WF-026-008-A.jpg,1600,solid,I,z,645,10,2,12716.5,82180.60000038147,9034,ATS,B,4
5,prac,1,A,haborder.png,1,z,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),97264.0,CFD-BF-051-043-A.jpg,1000,solid,I,z,578,4,2,15083.39999961853,82180.60000038147,9034,ATS,B,5
6,prac,1,A,haborder.png,1,m,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),100664.0,CFD-BF-035-007-HC.jpg,2000,solid,I,m,604,5,2,18483.39999961853,82180.60000038147,9034,ATS,B,6
7,prac,1,A,haborder.png,1,z,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),103297.39999961853,CFD-BF-050-012-A.jpg,1200,solid,I,z,627,6,2,21116.79999923706,82180.60000038147,9034,ATS,B,7
8,prac,1,A,haborder.png,1,m,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),106414.0,CFD-WM-012-007-HC.jpg,1700,solid,I,m,616,9,2,24233.39999961853,82180.60000038147,9034,ATS,B,8
9,prac,1,A,haborder.png,1,m,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),109447.39999961853,CFD-BM-020-024-HC.jpg,1500,solid,I,m,738,3,2,27266.79999923706,82180.60000038147,9034,ATS,B,9
10,prac,1,A,haborder.png,1,m,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),112730.60000038147,CFD-BM-015-017-HC.jpg,1700,solid,I,m,784,1,2,30550.0,82180.60000038147,9034,ATS,B,10
11,prac,1,A,haborder.png,1,z,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),115414.19999980927,CFD-WF-013-015-A.jpg,1000,solid,I,z,890,12,2,33233.599999427795,82180.60000038147,9034,ATS,B,11
12,prac,1,A,haborder.png,1,m,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),118463.89999961853,CFD-WF-011-006-HC.jpg,1500,solid,I,m,763,11,2,36283.29999923706,82180.60000038147,9034,ATS,B,12
1,prac,1,B,mfborder.png,1,z,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),148397.30000019073,CFD-BF-027-013-HC.jpg,1500,dash,I,z,647,3,2,2933.5,145463.80000019073,9034,ATS,B,1
2,prac,1,B,mfborder.png,1,m,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),151047.30000019073,CFD-WM-037-060-A.jpg,1200,dash,I,m,654,6,2,5583.5,145463.80000019073,9034,ATS,B,2
3,prac,1,B,mfborder.png,1,m,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),154030.5,CFD-BM-041-048-A.jpg,1600,dash,I,m,596,2,2,8566.699999809265,145463.80000019073,9034,ATS,B,3
4,prac,1,B,mfborder.png,1,z,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),157130.60000038147,CFD-WF-011-006-HC.jpg,1000,dash,I,z,1302,12,2,11666.800000190735,145463.80000019073,9034,ATS,B,4
5,prac,1,B,mfborder.png,1,m,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),160530.60000038147,CFD-BM-037-041-A.jpg,2000,dash,I,m,608,5,2,15066.800000190735,145463.80000019073,9034,ATS,B,5
6,prac,1,B,mfborder.png,1,z,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),163297.39999961853,CFD-WF-026-008-A.jpg,1500,dash,I,z,477,11,2,17833.599999427795,145463.80000019073,9034,ATS,B,6
6,prac,1,B,mfborder.png,0,z,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),165980.39999961853,CFD-BF-051-043-A.jpg,1000,dash,I,m,882,4,2,20516.599999427795,145463.80000019073,9034,ATS,B,7
7,prac,1,B,mfborder.png,1,m,Fri Feb 06 2026 13:17:20 GMT-0500 (Eastern Standard Time),169147.19999980927,CFD-WM-009-009-A.jpg,1700,dash,I,m,667,9,2,23683.39999961853,145463.80000019073,9034,ATS,B,8
