acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),-224,-192,80786.5,CFD-BM-224-073-N.jpg,Sam,64,I,None,3016,,3016,,,1,,4032.800000011921,-416,-256,76753.69999998808,8083,FN,B,,51648,,,1,192,-320,-224
1,prac,1,1,,325.0,4.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,32,85152.40000000596,CFD-WM-227-099-N.jpg,John,64,I,1,1310,,1310,,,2,,2330.0,224,-32,82822.40000000596,8083,FN,B,,57713,,,2,192,320,0
2,prac,1,1,,-333.0,225.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),-224,256,87400.5,CFD-LF-232-199-N.jpg,Tina,64,I,1,1217,,1217,,,3,,2245.9000000059605,-416,192,85154.59999999404,8083,FN,B,,60046,,,3,192,-320,224
3,prac,1,1,,314.0,-226.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,-192,89499.90000000596,CFD-BM-224-073-N.jpg,Sam,64,I,1,1080,,1080,,,4,,2097.7000000178814,224,-256,87402.19999998808,8083,FN,B,,62295,,,4,192,320,-224
4,prac,1,1,,-331.0,8.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),-224,32,91782.40000000596,CFD-WM-227-099-N.jpg,John,64,I,1,1261,,1261,,,5,,2280.5,-416,-32,89501.90000000596,8083,FN,B,,64394,,,5,192,-320,0
5,prac,1,1,,323.0,222.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,256,93782.0,CFD-LF-232-199-N.jpg,Tina,64,I,1,978,,978,,,6,,1998.0999999940395,224,192,91783.90000000596,8083,FN,B,,66677,,,6,192,320,224
1,prac,1,1,m,323.0,222.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,256,120256.80000001192,CFD-WM-227-099-N.jpg,Sam,64,I,m,1198,,,1198,,1,,2973.600000023842,224,192,117283.19999998808,8083,FN,B,,,92169,,1,192,320,224
2,prac,1,1,m,323.0,222.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,256,123056.09999999404,CFD-BM-224-073-N.jpg,John,64,I,m,1008,,,1008,,2,,2793.5999999940395,224,192,120262.5,8083,FN,B,,,95151,,2,192,320,224
2,prac,1,0,z,323.0,222.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,256,125622.0,CFD-LF-232-199-N.jpg,Tina,64,I,m,776,,,776,,3,,2562.0,224,192,123060.0,8083,FN,B,,,97951,,3,192,320,224
1,learn,1,1,,342.0,7.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,32,148698.40000000596,CFD-LF-253-003-N.jpg,Jane,64,I,1,1225,1225,,,,41,,2247.5999999940395,224,-32,146450.80000001192,8083,FN,B,121343,,,,1,192,320,0
2,learn,1,1,,336.0,6.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,32,150580.69999998808,CFD-BF-254-201-N.jpg,Sarah,64,I,1,863,863,,,,11,,1880.0,224,-32,148700.69999998808,8083,FN,B,123592,,,,2,192,320,0
3,learn,1,1,,301.0,-227.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,-192,152980.19999998808,CFD-WF-235-121-N.jpg,Kate,64,I,1,1379,1379,,,,28,,2397.2999999821186,224,-256,150582.90000000596,8083,FN,B,125475,,,,3,192,320,-224
4,learn,1,1,,-324.0,-5.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),-224,32,155362.80000001192,CFD-WF-210-086-N.jpg,Julie,64,I,1,1349,1349,,,,26,,2380.800000011921,-416,-32,152982.0,8083,FN,B,127875,,,,4,192,-320,0
5,learn,1,1,,324.0,-220.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,-192,157678.69999998808,CFD-WM-208-068-N.jpg,Carl,64,I,1,1293,1293,,,,22,,2314.0,224,-256,155364.69999998808,8083,FN,B,130257,,,,5,192,320,-224
6,learn,1,1,,296.0,-8.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,32,159694.59999999404,CFD-WF-208-068-N.jpg,Nichole,64,I,1,986,986,,,,29,,2013.699999988079,224,-32,157680.90000000596,8083,FN,B,132573,,,,6,192,320,0
7,learn,1,1,,-341.0,224.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),-224,256,161894.0,CFD-LM-243-075-N.jpg,Robert,64,I,1,1170,1170,,,,39,,2197.0,-416,192,159697.0,8083,FN,B,134589,,,,7,192,-320,224
8,learn,1,1,,-313.0,4.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),-224,32,164026.69999998808,CFD-WM-238-020-N.jpg,Chris,64,I,1,1106,1106,,,,20,,2130.5,-416,-32,161896.19999998808,8083,FN,B,136789,,,,8,192,-320,0
9,learn,1,1,,337.0,1.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,32,166208.90000000596,CFD-WM-239-128-N.jpg,Mike,64,I,1,1166,1166,,,,23,,2180.0999999940395,224,-32,164028.80000001192,8083,FN,B,138921,,,,9,192,320,0
10,learn,1,1,,-328.0,-219.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),-224,-192,168408.40000000596,CFD-WM-238-020-N.jpg,Chris,64,I,1,1175,1175,,,,19,,2197.300000011921,-416,-256,166211.09999999404,8083,FN,B,141104,,,,10,192,-320,-224
11,learn,1,1,,335.0,-230.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,-192,170460.80000001192,CFD-BM-209-088-N.jpg,George,64,I,1,888,888,,,,4,,2050.300000011921,224,-256,168410.5,8083,FN,B,143303,,,,11,192,320,-224
12,learn,1,1,,-326.0,-209.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),-224,-192,172540.5,CFD-BF-247-179-N.jpg,Emily,64,I,1,1054,1054,,,,13,,2077.699999988079,-416,-256,170462.80000001192,8083,FN,B,145353,,,,12,192,-320,-224
13,learn,1,1,,363.0,3.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,32,175039.90000000596,CFD-BM-012-018-N.jpg,Brian,64,I,1,1476,1476,,,,5,,2497.0,224,-32,172542.90000000596,8083,FN,B,147435,,,,13,192,320,0
14,learn,1,1,,-336.0,-223.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),-224,-192,177172.40000000596,CFD-BM-234-172-N.jpg,Mark,64,I,1,1105,1105,,,,1,,2130.5999999940395,-416,-256,175041.80000001192,8083,FN,B,149934,,,,14,192,-320,-224
15,learn,1,1,,-330.0,-224.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),-224,-192,179105.30000001192,CFD-WF-210-086-N.jpg,Julie,64,I,1,908,908,,,,25,,1931.300000011921,-416,-256,177174.0,8083,FN,B,152067,,,,15,192,-320,-224
16,learn,1,1,,-309.0,225.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),-224,256,181188.09999999404,CFD-BF-200-080-N.jpg,Lisa,64,I,1,1055,1055,,,,9,,2080.5999999940395,-416,192,179107.5,8083,FN,B,154000,,,,16,192,-320,224
17,learn,1,1,,-305.0,5.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),-224,32,183137.30000001192,CFD-BM-211-174-N.jpg,David,64,I,1,917,917,,,,8,,1947.1000000238419,-416,-32,181190.19999998808,8083,FN,B,156083,,,,17,192,-320,0
18,learn,1,1,,356.0,-8.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,32,185403.40000000596,CFD-LM-216-082-N.jpg,Jack,64,I,1,1247,1247,,,,35,,2264.300000011921,224,-32,183139.09999999404,8083,FN,B,158032,,,,18,192,320,0
19,learn,1,1,,339.0,225.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,256,187452.59999999404,CFD-LM-216-082-N.jpg,Jack,64,I,1,1021,1021,,,,36,,2047.699999988079,224,192,185404.90000000596,8083,FN,B,160298,,,,19,192,320,224
20,learn,1,1,,358.0,222.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,256,189468.69999998808,CFD-LF-234-139-N.jpg,Helen,64,I,1,988,988,,,,48,,2014.0,224,192,187454.69999998808,8083,FN,B,162347,,,,20,192,320,224
21,learn,1,1,,332.0,233.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,256,191368.09999999404,CFD-WF-208-068-N.jpg,Nichole,64,I,1,876,876,,,,30,,1897.699999988079,224,192,189470.40000000596,8083,FN,B,164363,,,,21,192,320,224
22,learn,1,1,,-306.0,-229.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),-224,-192,193467.90000000596,CFD-WF-216-079-N.jpg,Rachel,64,I,1,1080,1080,,,,31,,2097.0999999940395,-416,-256,191370.80000001192,8083,FN,B,166263,,,,22,192,-320,-224
23,learn,1,1,,285.0,-232.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,-192,195483.40000000596,CFD-LM-226-175-N.jpg,Peter,64,I,1,997,997,,,,34,,2013.9000000059605,224,-256,193469.5,8083,FN,B,168362,,,,23,192,320,-224
24,learn,1,1,,316.0,208.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,256,197516.19999998808,CFD-BM-012-018-N.jpg,Brian,64,I,1,1005,1005,,,,6,,2031.0,224,192,195485.19999998808,8083,FN,B,170378,,,,24,192,320,224
25,learn,1,1,,316.0,212.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,256,199432.19999998808,CFD-WM-220-068-N.jpg,Paul,64,I,1,893,893,,,,18,,1913.3999999761581,224,192,197518.80000001192,8083,FN,B,172410,,,,25,192,320,224
26,learn,1,1,,-282.0,-247.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),-224,-192,201531.59999999404,CFD-LM-247-095-N.jpg,Richard,64,I,1,1080,1080,,,,37,,2097.9000000059605,-416,-256,199433.69999998808,8083,FN,B,174327,,,,26,192,-320,-224
27,learn,1,1,,342.0,-3.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,32,203531.0,CFD-WM-220-068-N.jpg,Paul,64,I,1,981,981,,,,17,,1996.5999999940395,224,-32,201534.40000000596,8083,FN,B,176426,,,,27,192,320,0
28,learn,1,1,,363.0,218.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,256,205363.5,CFD-BF-254-201-N.jpg,Sarah,64,I,1,813,813,,,,12,,1830.9000000059605,224,192,203532.59999999404,8083,FN,B,178426,,,,28,192,320,224
29,learn,1,1,,-310.0,213.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),-224,256,207263.09999999404,CFD-LM-226-175-N.jpg,Peter,64,I,1,869,869,,,,33,,1897.5999999940395,-416,192,205365.5,8083,FN,B,180258,,,,29,192,-320,224
30,learn,1,1,,340.0,-1.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),416,32,209246.0,CFD-LF-234-139-N.jpg,Helen,64,I,1,953,953,,,,47,,1981.300000011921,224,-32,207264.69999998808,8083,FN,B,182158,,,,30,192,320,0
31,learn,1,1,,-282.0,204.0,Tue Feb 03 2026 18:14:23 GMT-0600 (Central Standard Time),-224,256,211161.90000000596,CFD-BM-209-088-N.jpg,George,64,I,1,891,891,,,,3,,1914.0999999940395,-416,192,209247.80000001192,8083,FN,B,184140,,,,31,192,-320,224
