acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
1,prac,1,1,,-312,-223,Wed Feb 11 2026 14:16:15 GMT-0500 (Eastern Standard Time),-224,-192,47923.800000190735,CFD-BM-224-073-N.jpg,Sam,64,I,1,2386,,2386,,,1,1,3407.699999809265,-416,-256,44516.10000038147,9056,FN,B,,39086,,,1,192,-320,-224
2,prac,1,1,,330,3,Wed Feb 11 2026 14:16:15 GMT-0500 (Eastern Standard Time),416,32,51806.60000038147,CFD-WM-227-099-N.jpg,John,64,I,1,2866,,2866,,,2,1,3874.800000190735,224,-32,47931.800000190735,9056,FN,B,,42502,,,2,192,320,0
3,prac,1,1,,-322,216,Wed Feb 11 2026 14:16:15 GMT-0500 (Eastern Standard Time),-224,256,54006.300000190735,CFD-LF-232-199-N.jpg,Tina,64,I,1,1166,,1166,,,3,1,2195.199999809265,-416,192,51811.10000038147,9056,FN,B,,46385,,,3,192,-320,224
4,prac,1,1,,326,-225,Wed Feb 11 2026 14:16:15 GMT-0500 (Eastern Standard Time),416,-192,56689.60000038147,CFD-BM-224-073-N.jpg,Sam,64,I,1,1663,,1663,,,4,1,2677.800000190735,224,-256,54011.800000190735,9056,FN,B,,48585,,,4,192,320,-224
5,prac,1,1,,-318,-7,Wed Feb 11 2026 14:16:15 GMT-0500 (Eastern Standard Time),-224,32,58807.0,CFD-WM-227-099-N.jpg,John,64,I,1,1100,,1100,,,5,1,2110.5,-416,-32,56696.5,9056,FN,B,,51269,,,5,192,-320,0
6,prac,1,1,,326,227,Wed Feb 11 2026 14:16:15 GMT-0500 (Eastern Standard Time),416,256,60973.39999961853,CFD-LF-232-199-N.jpg,Tina,64,I,1,1142,,1142,,,6,1,2160.7999992370605,224,192,58812.60000038147,9056,FN,B,,53385,,,6,192,320,224
0,prac,1,0,m,326,227,Wed Feb 11 2026 14:16:15 GMT-0500 (Eastern Standard Time),416,256,81823.19999980927,CFD-BM-224-073-N.jpg,John,64,I,z,1355,,,1355,,2,1,3137.199999809265,224,192,78686.0,9056,FN,B,,,73252,,1,192,320,224
1,prac,1,1,m,326,227,Wed Feb 11 2026 14:16:15 GMT-0500 (Eastern Standard Time),416,256,86373.10000038147,CFD-WM-227-099-N.jpg,Sam,64,I,m,2750,,,2750,,1,1,4538.800000190735,224,192,81834.30000019073,9056,FN,B,,,76402,,2,192,320,224
2,prac,1,1,z,326,227,Wed Feb 11 2026 14:16:15 GMT-0500 (Eastern Standard Time),416,256,89906.39999961853,CFD-LF-232-199-N.jpg,Tina,64,I,z,1736,,,1736,,3,1,3521.0,224,192,86385.39999961853,9056,FN,B,,,80952,,3,192,320,224
1,learn,1,1,,-309,-8,Wed Feb 11 2026 14:16:15 GMT-0500 (Eastern Standard Time),-224,32,112639.60000038147,CFD-BM-211-174-N.jpg,David,64,I,1,1866,1866,,,,8,1,2877.9000005722046,-416,-32,109761.69999980927,9056,FN,B,104334,,,,1,192,-320,0
2,learn,1,1,,322,222,Wed Feb 11 2026 14:16:15 GMT-0500 (Eastern Standard Time),416,256,115506.19999980927,CFD-WF-208-068-N.jpg,Nichole,64,I,1,1845,1845,,,,30,1,2859.800000190735,224,192,112646.39999961853,9056,FN,B,107219,,,,2,192,320,224
3,learn,1,1,,337,-222,Wed Feb 11 2026 14:16:15 GMT-0500 (Eastern Standard Time),416,-192,117906.19999980927,CFD-LF-244-096-N.jpg,Irene,64,I,1,1379,1379,,,,46,1,2394.5999994277954,224,-256,115511.60000038147,9056,FN,B,110085,,,,3,192,320,-224
4,learn,1,1,,-288,0,Wed Feb 11 2026 14:16:15 GMT-0500 (Eastern Standard Time),-224,32,120172.89999961853,CFD-WM-238-020-N.jpg,Chris,64,I,1,1235,1235,,,,20,1,2260.5999994277954,-416,-32,117912.30000019073,9056,FN,B,112485,,,,4,192,-320,0
5,learn,1,1,,319,-5,Wed Feb 11 2026 14:16:15 GMT-0500 (Eastern Standard Time),416,32,122489.60000038147,CFD-WM-239-128-N.jpg,Mike,64,I,1,1288,1288,,,,23,1,2312.1000003814697,224,-32,120177.5,9056,FN,B,114752,,,,5,192,320,0
