Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Fri May 09 2025 14:53:01 GMT-0400 (Eastern Daylight Time),141696.4000005722,I,None,2017,1,3,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10823.300000190735,130873.10000038147,9003,yes,SM,B,16.bmp,-120,-120,135099,129076,137116,131084,,,,,1
3,0,0,1,0,1,prac,1,1,m,Fri May 09 2025 14:53:01 GMT-0400 (Eastern Daylight Time),151596.60000038147,I,m,1066,2,3,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,9892.300000190735,141704.30000019073,9003,no,SM,B,23.bmp,-120,120,145933,139907,147951,141917,,,,,2
4,0,0,0,1,2,prac,1,1,m,Fri May 09 2025 14:53:01 GMT-0400 (Eastern Daylight Time),161579.9000005722,I,m,1149,3,3,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,9975.5,151604.4000005722,9003,no,SM,B,24.bmp,120,120,155833,149808,157851,151817,,,,,3
2,0,1,0,0,3,prac,1,1,z,Fri May 09 2025 14:53:01 GMT-0400 (Eastern Daylight Time),171646.5,I,z,1239,4,3,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10059.599999427795,161586.9000005722,9003,yes,SM,B,29.bmp,120,-120,165816,159790,167834,161800,,,,,4
3,0,0,1,0,4,prac,1,1,z,Fri May 09 2025 14:53:01 GMT-0400 (Eastern Daylight Time),181429.9000005722,I,z,956,5,3,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,9775.20000076294,171654.69999980927,9003,yes,SM,B,34.bmp,-120,120,175883,169858,177901,171866,,,,,5
1,1,0,0,0,5,prac,1,1,m,Fri May 09 2025 14:53:01 GMT-0400 (Eastern Daylight Time),191296.4000005722,I,m,1037,6,3,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,9854.400000572205,181442.0,9003,no,SM,B,39.bmp,-120,-120,185666,179645,187684,181650,,,,,6
2,0,1,0,0,6,prac,1,1,m,Fri May 09 2025 14:53:01 GMT-0400 (Eastern Daylight Time),201046.30000019073,I,m,922,7,3,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,9742.800000190735,191303.5,9003,no,SM,B,40.bmp,120,-120,195533,189507,197551,191517,,,,,7
4,0,0,0,1,7,prac,1,1,z,Fri May 09 2025 14:53:01 GMT-0400 (Eastern Daylight Time),211563.10000038147,I,z,1692,8,3,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,10509.5,201053.60000038147,9003,yes,SM,B,47.bmp,120,120,205283,199257,207301,201267,,,,,8
4,0,0,0,1,1,test,1,1,m,Fri May 09 2025 14:53:01 GMT-0400 (Eastern Daylight Time),238579.80000019073,I,m,886,1,3,48.bmp,-120,-120,49.bmp,120,-120,50.bmp,-120,120,43.bmp,120,120,8943.5,229636.30000019073,9003,yes,SM,B,50.bmp,120,120,205283,199257,207301,201267,233866.0,227840.0,235883.0,229850.0,1
2,0,1,0,0,2,test,1,1,m,Fri May 09 2025 14:53:01 GMT-0400 (Eastern Daylight Time),247513.10000038147,I,m,871,2,3,1.bmp,-120,-120,2.bmp,120,-120,3.bmp,-120,120,4.bmp,120,120,8925.300000190735,238587.80000019073,9003,yes,SM,B,3.bmp,120,-120,205283,199257,207301,201267,242816.0,236791.0,244834.0,238800.0,2
1,1,0,0,0,3,test,1,1,z,Fri May 09 2025 14:53:01 GMT-0400 (Eastern Daylight Time),257212.9000005722,I,z,1634,3,3,5.bmp,-120,-120,6.bmp,120,-120,7.bmp,-120,120,8.bmp,120,120,9690.300000190735,247522.60000038147,9003,yes,SM,B,5.bmp,-120,-120,205283,199257,207301,201267,251749.0,245726.0,253767.0,247734.0,3
3,0,0,1,0,3,test,1,0,m,Fri May 09 2025 14:53:01 GMT-0400 (Eastern Daylight Time),267279.69999980927,I,None,2014,4,3,9.bmp,-120,-120,10.bmp,120,-120,11.bmp,-120,120,12.bmp,120,120,10058.199999809265,257221.5,9003,yes,SM,B,9.bmp,-120,120,205283,199257,207301,201267,261450.0,255425.0,263468.0,257434.0,4
