Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,362,135,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),,box1,yes,I,1,,,,9045,DSST,A,,,,0,160,113
-,1,1,0.0,1,prac,yes,1,1,120000.0,331,154,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),91043.2000002861,box1,yes,I,1,,4280.700000286102,86762.5,9045,DSST,A,,,,1,160,113
+,2,1,0.0,9,prac,yes,1,9,120000.0,319,157,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),97243.2000002861,box9,yes,I,1,,5419.400000095367,91823.80000019073,9045,DSST,A,,,,2,160,113
L,3,1,0.0,4,prac,yes,1,4,120000.0,239,137,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),103759.80000019073,box4,yes,I,1,,5734.800000190735,98025.0,9045,DSST,A,,,,3,160,113
X,4,1,0.0,8,prac,yes,1,8,120000.0,309,142,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),109126.59999990463,box8,yes,I,1,,4585.0,104541.59999990463,9045,DSST,A,,,,4,160,113
),5,1,0.0,3,prac,yes,1,3,120000.0,307,153,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),114476.5,box3,yes,I,1,,4569.099999904633,109907.40000009537,9045,DSST,A,,,,5,160,113
^,6,1,0.0,7,prac,yes,1,7,120000.0,218,157,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),121643.30000019073,box7,yes,I,1,,6386.800000190735,115256.5,9045,DSST,A,,,,6,160,113
U,7,1,0.0,5,prac,yes,1,5,120000.0,327,167,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),127059.90000009537,box5,yes,I,1,,4635.900000095367,122424.0,9045,DSST,A,,,,7,160,113
T,8,1,0.0,2,prac,yes,1,2,120000.0,279,144,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),131459.7000002861,box2,yes,I,1,,3619.300000190735,127840.40000009537,9045,DSST,A,,,,8,160,113
O,9,1,0.0,6,prac,yes,1,6,120000.0,285,157,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),137009.90000009537,box6,yes,I,1,,4768.599999904633,132241.30000019073,9045,DSST,A,,,,9,160,113
T,1,1,4.325999975204468,2,test,yes,1,2,115674.00002479553,259,153,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),156725.80000019073,box2,yes,I,1,,4305.200000286102,152420.59999990463,9045,DSST,A,150217.0,151272.0,146967.0,1,160,113
-,2,1,7.610999822616577,1,test,yes,1,1,112389.00017738342,280,144,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),160009.80000019073,box1,yes,I,1,,3262.800000190735,156747.0,9045,DSST,A,153735.0,154556.0,151293.0,2,160,113
),3,1,11.510999917984009,3,test,yes,1,3,108489.00008201599,273,131,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),163910.2000002861,box3,yes,I,1,,3878.1000003814697,160032.09999990463,9045,DSST,A,157634.0,158456.0,154578.0,3,160,113
^,4,1,15.542999982833862,7,test,yes,1,7,104457.00001716614,330,141,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),167943.09999990463,box7,yes,I,1,,4008.699999809265,163934.40000009537,9045,DSST,A,161617.0,162489.0,158480.0,4,160,113
T,5,1,19.109999895095825,2,test,yes,1,2,100890.00010490417,221,147,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),171509.80000019073,box2,yes,I,1,,3544.0,167965.80000019073,9045,DSST,A,165184.0,166056.0,162512.0,5,160,113
L,6,1,23.042999982833862,4,test,yes,1,4,96957.00001716614,266,141,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),175443.09999990463,box4,yes,I,1,,3911.7999997138977,171531.30000019073,9045,DSST,A,169099.0,169989.0,166077.0,6,160,113
X,7,1,26.97699999809265,8,test,yes,1,8,93023.00000190735,248,138,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),179376.40000009537,box8,yes,I,1,,3912.199999809265,175464.2000002861,9045,DSST,A,172866.0,173922.0,170010.0,7,160,113
T,8,1,31.26099991798401,2,test,yes,1,2,88739.00008201599,256,159,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),183660.09999990463,box2,yes,I,1,,4259.699999809265,179400.40000009537,9045,DSST,A,177133.0,178206.0,173946.0,8,160,113
-,9,1,33.97599983215332,1,test,yes,1,1,86024.00016784668,312,162,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),186376.40000009537,box1,yes,I,1,,2695.4000000953674,183681.0,9045,DSST,A,180117.0,180922.0,178227.0,9,160,113
),10,1,37.359999895095825,3,test,yes,1,3,82640.00010490417,200,144,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),189759.59999990463,box3,yes,I,1,,3362.5,186397.09999990463,9045,DSST,A,183483.0,184305.0,180943.0,10,160,113
T,11,1,40.758999824523926,2,test,yes,1,2,79241.00017547607,242,137,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),193159.7000002861,box2,yes,I,1,,3376.4000000953674,189783.30000019073,9045,DSST,A,187066.0,187705.0,184329.0,11,160,113
-,12,1,44.75999999046326,1,test,yes,1,1,75240.00000953674,323,144,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),197159.7000002861,box1,yes,I,1,,3978.7000002861023,193181.0,9045,DSST,A,191050.0,191706.0,187727.0,12,160,113
L,13,1,48.95299983024597,4,test,yes,1,4,71047.00016975403,267,153,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),201343.2000002861,box4,yes,I,1,,4162.60000038147,197180.59999990463,9045,DSST,A,194800.0,195889.0,191727.0,13,160,113
T,14,1,52.11099982261658,2,test,yes,1,2,67889.00017738342,282,148,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),204510.2000002861,box2,yes,I,1,,3133.6000003814697,201376.59999990463,9045,DSST,A,198099.0,199056.0,195923.0,14,160,113
),15,1,54.710999965667725,3,test,yes,1,3,65289.000034332275,187,125,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),207109.80000019073,box3,yes,I,1,,2577.7000002861023,204532.09999990463,9045,DSST,A,201009.0,201656.0,199078.0,15,160,113
U,16,1,58.34099984169006,5,test,yes,1,5,61659.00015830994,189,138,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),210742.59999990463,box5,yes,I,1,,3611.8999996185303,207130.7000002861,9045,DSST,A,204366.0,205288.0,201677.0,16,160,113
T,17,1,61.82799983024597,2,test,yes,1,2,58172.00016975403,272,131,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),214226.7000002861,box2,yes,I,1,,3463.6000003814697,210763.09999990463,9045,DSST,A,208101.0,208773.0,205309.0,17,160,113
),18,1,64.27899980545044,3,test,yes,1,3,55721.00019454956,172,146,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),216676.2000002861,box3,yes,I,1,,2426.4000000953674,214249.80000019073,9045,DSST,A,210233.0,211222.0,208796.0,18,160,113
-,19,1,66.7099997997284,1,test,yes,1,1,53290.00020027161,341,158,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),219109.7000002861,box1,yes,I,1,,2411.7000002861023,216698.0,9045,DSST,A,212605.0,213656.0,211244.0,19,160,113
L,20,1,69.90899991989136,4,test,yes,1,4,50091.00008010864,327,149,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),222309.7000002861,box4,yes,I,1,,3179.800000190735,219129.90000009537,9045,DSST,A,216001.0,216855.0,213676.0,20,160,113
+,21,1,74.16099977493286,9,test,yes,1,9,45839.00022506714,347,153,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),226559.7000002861,box9,yes,I,1,,4227.700000286102,222332.0,9045,DSST,A,220066.0,221106.0,216878.0,21,160,113
O,22,1,77.32699990272522,6,test,yes,1,6,42673.00009727478,363,130,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),229726.40000009537,box6,yes,I,1,,3144.4000000953674,226582.0,9045,DSST,A,223466.0,224272.0,221128.0,22,160,113
),23,1,80.64299988746643,3,test,yes,1,3,39357.00011253357,238,125,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),233043.09999990463,box3,yes,I,1,,3296.5,229746.59999990463,9045,DSST,A,226682.0,227589.0,224293.0,23,160,113
-,24,1,83.10899996757507,1,test,yes,1,1,36891.00003242493,220,139,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),235509.90000009537,box1,yes,I,1,,2444.800000190735,233065.09999990463,9045,DSST,A,229233.0,230056.0,227611.0,24,160,113
L,25,1,86.24399995803833,4,test,yes,1,4,33756.00004196167,344,148,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),238643.40000009537,box4,yes,I,1,,3112.0999999046326,235531.30000019073,9045,DSST,A,232582.0,233189.0,230077.0,25,160,113
-,26,1,89.9599997997284,1,test,yes,1,1,30040.000200271606,230,126,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),242359.59999990463,box1,yes,I,1,,3695.2999997138977,238664.30000019073,9045,DSST,A,235532.0,236905.0,233210.0,26,160,113
U,27,1,94.25999999046326,5,test,yes,1,5,25740.000009536743,306,128,Tue Dec 09 2025 11:21:27 GMT-0500 (Eastern Standard Time),246659.59999990463,box5,yes,I,1,,4279.0,242380.59999990463,9045,DSST,A,240067.0,241205.0,236927.0,27,160,113
