acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,m,30000.0,Wed Jun 04 2025 10:45:06 GMT-0500 (Central Daylight Time),30227.799999952316,O,m,1506,,,1,no,1,3027.899999976158,27199.899999976158,RNV,FNV,7158,LC,A,,,1
2,1,0.0,prac,1,m,30000.0,Wed Jun 04 2025 10:45:06 GMT-0500 (Central Daylight Time),33261.199999928474,O,m,1495,,,3,no,1,3026.0,30235.199999928474,QHZXPC,QHZWPC,7158,LC,A,,,2
3,1,0.0,prac,1,z,30000.0,Wed Jun 04 2025 10:45:06 GMT-0500 (Central Daylight Time),35792.59999990463,O,z,988,,,4,yes,1,2509.5,33283.09999990463,RSM,RSM,7158,LC,A,,,3
4,1,0.0,prac,1,m,30000.0,Wed Jun 04 2025 10:45:06 GMT-0500 (Central Daylight Time),39675.299999952316,O,m,2357,,,5,no,1,3876.899999976158,35798.39999997616,LNDPRSKQB,LNDPRSJQB,7158,LC,A,,,4
5,1,0.0,prac,1,z,30000.0,Wed Jun 04 2025 10:45:06 GMT-0500 (Central Daylight Time),44040.89999997616,O,z,2816,,,6,yes,1,4344.899999976158,39696.0,CSDBFPHXZ,CSDBFPHXZ,7158,LC,A,,,5
6,1,0.0,prac,1,z,30000.0,Wed Jun 04 2025 10:45:06 GMT-0500 (Central Daylight Time),47856.199999928474,O,z,2271,,,2,yes,1,3797.1999999284744,44059.0,NBGFSM,NBGFSM,7158,LC,A,,,6
1,1,1.81600022315979,test,1,m,28183.99977684021,Wed Jun 04 2025 10:45:06 GMT-0500 (Central Daylight Time),55171.199999928474,O,m,1784,1784,,1,no,1,1802.5,53368.699999928474,HCF,RCF,7158,LC,A,48559,,1
2,1,3.1660001277923584,test,1,m,26833.99987220764,Wed Jun 04 2025 10:45:06 GMT-0500 (Central Daylight Time),56520.59999990463,O,m,1319,1319,,2,no,1,1334.0,55186.59999990463,QTPRJX,QTPNJX,7158,LC,A,50376,,2
3,1,5.398000001907349,test,1,m,24601.99999809265,Wed Jun 04 2025 10:45:06 GMT-0500 (Central Daylight Time),58751.699999928474,O,m,2208,2208,,3,no,1,2216.5,56535.199999928474,MZDYGVGKQ,MZDYGLBKQ,7158,LC,A,51726,,3
4,1,6.698000192642212,test,1,m,23301.999807357788,Wed Jun 04 2025 10:45:06 GMT-0500 (Central Daylight Time),60051.199999928474,O,m,1294,1294,,4,no,1,1295.3999999761581,58755.799999952316,FQTNMK,JQTNMK,7158,LC,A,53944,,4
