Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Thu Jun 19 2025 17:29:14 GMT-0500 (Central Daylight Time),119665.40000003576,O,None,2015,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10830.699999988079,108834.70000004768,7168,yes,SM,C,66.bmp,-120,-120,104174,98142,106191,100160,,,,,1
3,0,0,1,0,1,prac,1,1,m,Thu Jun 19 2025 17:29:14 GMT-0500 (Central Daylight Time),129929.20000004768,O,m,1435,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10258.600000023842,119670.60000002384,7168,no,SM,C,73.bmp,-120,120,115003,108977,117019,110988,,,,,2
4,0,0,0,1,1,prac,1,0,m,Thu Jun 19 2025 17:29:14 GMT-0500 (Central Daylight Time),140092.30000001192,O,z,1347,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10156.0,129936.30000001192,7168,no,SM,C,74.bmp,120,120,125267,119243,127283,121255,,,,,3
2,0,1,0,0,1,prac,1,0,z,Thu Jun 19 2025 17:29:14 GMT-0500 (Central Daylight Time),150922.60000002384,O,None,2013,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10820.5,140102.10000002384,7168,yes,SM,C,79.bmp,120,-120,135430,129409,137448,131416,,,,,4
3,0,0,1,0,2,prac,1,1,z,Thu Jun 19 2025 17:29:14 GMT-0500 (Central Daylight Time),160869.5,O,z,1113,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,9931.399999976158,150938.10000002384,7168,yes,SM,C,84.bmp,-120,120,146277,140245,148293,142263,,,,,5
1,1,0,0,0,3,prac,1,1,m,Thu Jun 19 2025 17:29:14 GMT-0500 (Central Daylight Time),170316.30000001192,O,m,630,6,1,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,9432.699999988079,160883.60000002384,7168,no,SM,C,89.bmp,-120,-120,156206,150190,158224,152193,,,,,6
2,0,1,0,0,3,prac,1,0,m,Thu Jun 19 2025 17:29:14 GMT-0500 (Central Daylight Time),180779.70000004768,O,z,1639,7,1,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,10449.900000035763,170329.80000001192,7168,no,SM,C,90.bmp,120,-120,165654,159636,167671,161640,,,,,7
4,0,0,0,1,3,prac,1,0,z,Thu Jun 19 2025 17:29:14 GMT-0500 (Central Daylight Time),190643.0,O,m,1039,8,1,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,9849.399999976158,180793.60000002384,7168,yes,SM,C,97.bmp,120,120,176117,170100,178135,172102,,,,,8
4,0,0,0,1,0,test,1,0,m,Thu Jun 19 2025 17:29:14 GMT-0500 (Central Daylight Time),216801.20000004768,O,z,1685,1,1,98.bmp,-120,-120,99.bmp,120,-120,100.bmp,-120,120,93.bmp,120,120,9735.400000035763,207065.80000001192,7168,yes,SM,C,100.bmp,120,120,176117,170100,178135,172102,202392.0,196372.0,204409.0,198378.0,1
2,0,1,0,0,0,test,1,0,m,Thu Jun 19 2025 17:29:14 GMT-0500 (Central Daylight Time),226864.80000001192,O,None,2014,2,1,51.bmp,-120,-120,52.bmp,120,-120,53.bmp,-120,120,54.bmp,120,120,10050.199999988079,216814.60000002384,7168,yes,SM,C,53.bmp,120,-120,176117,170100,178135,172102,212139.0,206121.0,214156.0,208124.0,2
1,1,0,0,0,1,test,1,1,z,Thu Jun 19 2025 17:29:14 GMT-0500 (Central Daylight Time),235944.80000001192,O,z,1019,3,1,55.bmp,-120,-120,56.bmp,120,-120,57.bmp,-120,120,58.bmp,120,120,9066.300000011921,226878.5,7168,yes,SM,C,55.bmp,-120,-120,176117,170100,178135,172102,222202.0,216185.0,224219.0,218188.0,3
3,0,0,1,0,1,test,1,0,m,Thu Jun 19 2025 17:29:14 GMT-0500 (Central Daylight Time),244991.70000004768,O,z,977,4,1,59.bmp,-120,-120,60.bmp,120,-120,61.bmp,-120,120,62.bmp,120,120,9030.800000011921,235960.90000003576,7168,yes,SM,C,59.bmp,-120,120,176117,170100,178135,172102,231299.0,225268.0,233317.0,227285.0,4
2,0,1,0,0,1,test,1,0,z,Thu Jun 19 2025 17:29:14 GMT-0500 (Central Daylight Time),253855.10000002384,O,m,794,5,1,63.bmp,-120,-120,64.bmp,120,-120,65.bmp,-120,120,66.bmp,120,120,8846.699999988079,245008.40000003576,7168,yes,SM,C,64.bmp,120,-120,176117,170100,178135,172102,240346.0,234315.0,242363.0,236332.0,5
3,0,0,1,0,2,test,1,1,z,Thu Jun 19 2025 17:29:14 GMT-0500 (Central Daylight Time),263485.5,O,z,1580,6,1,67.bmp,-120,-120,68.bmp,120,-120,69.bmp,-120,120,70.bmp,120,120,9623.799999952316,253861.70000004768,7168,yes,SM,C,69.bmp,-120,120,176117,170100,178135,172102,249193.0,243168.0,251210.0,245179.0,6
4,0,0,0,1,2,test,1,0,z,Thu Jun 19 2025 17:29:14 GMT-0500 (Central Daylight Time),273215.0,O,m,1677,7,1,71.bmp,-120,-120,72.bmp,120,-120,73.bmp,-120,120,74.bmp,120,120,9715.699999988079,263499.3000000119,7168,yes,SM,C,74.bmp,120,120,176117,170100,178135,172102,258823.0,252806.0,260841.0,254808.0,7
2,0,1,0,0,2,test,1,0,m,Thu Jun 19 2025 17:29:14 GMT-0500 (Central Daylight Time),283279.10000002384,O,None,2014,8,1,75.bmp,-120,-120,76.bmp,120,-120,77.bmp,-120,120,78.bmp,120,120,10058.0,273221.10000002384,7168,yes,SM,C,75.bmp,120,-120,176117,170100,178135,172102,268553.0,262528.0,270571.0,264539.0,8
3,0,0,1,0,2,test,1,0,m,Thu Jun 19 2025 17:29:14 GMT-0500 (Central Daylight Time),292742.10000002384,O,z,1411,9,1,79.bmp,-120,-120,80.bmp,120,-120,81.bmp,-120,120,82.bmp,120,120,9449.300000011921,283292.8000000119,7168,yes,SM,C,80.bmp,-120,120,176117,170100,178135,172102,278616.0,272600.0,280634.0,274603.0,9
4,0,0,0,1,2,test,1,0,z,Thu Jun 19 2025 17:29:14 GMT-0500 (Central Daylight Time),302023.0,O,m,1228,10,1,87.bmp,-120,-120,88.bmp,120,-120,89.bmp,-120,120,90.bmp,120,120,9276.099999964237,292746.90000003576,7168,yes,SM,C,90.bmp,120,120,176117,170100,178135,172102,288080.0,282053.0,290098.0,284066.0,10
