acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,z,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),94573.0,CFD-BF-051-043-A.jpg,1000,solid,I,z,1415,4,1,3233.699999988079,91339.30000001192,9020,ATS,B,1
2,prac,1,A,haborder.png,1,z,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),98422.80000001192,CFD-WM-009-009-A.jpg,1900,solid,I,z,1139,8,1,7083.5,91339.30000001192,9020,ATS,B,2
3,prac,1,A,haborder.png,1,m,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),101672.69999998808,CFD-WM-012-007-HC.jpg,1700,solid,I,m,736,9,1,10333.399999976158,91339.30000001192,9020,ATS,B,3
4,prac,1,A,haborder.png,1,z,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),104721.89999997616,CFD-WF-026-008-A.jpg,1600,solid,I,z,634,10,1,13382.599999964237,91339.30000001192,9020,ATS,B,4
5,prac,1,A,haborder.png,1,m,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),108006.0,CFD-BM-015-017-HC.jpg,1700,solid,I,m,780,1,1,16666.69999998808,91339.30000001192,9020,ATS,B,5
6,prac,1,A,haborder.png,1,m,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),111406.0,CFD-BF-035-007-HC.jpg,2000,solid,I,m,596,5,1,20066.69999998808,91339.30000001192,9020,ATS,B,6
7,prac,1,A,haborder.png,1,m,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),114372.69999998808,CFD-WM-011-006-HC.jpg,1400,solid,I,m,756,7,1,23033.399999976158,91339.30000001192,9020,ATS,B,7
8,prac,1,A,haborder.png,1,z,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),117372.69999998808,CFD-BM-037-041-A.jpg,1600,solid,I,z,591,2,1,26033.399999976158,91339.30000001192,9020,ATS,B,8
9,prac,1,A,haborder.png,1,m,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),120406.19999998808,CFD-BM-020-024-HC.jpg,1500,solid,I,m,730,3,1,29066.899999976158,91339.30000001192,9020,ATS,B,9
10,prac,1,A,haborder.png,1,m,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),123372.80000001192,CFD-WF-011-006-HC.jpg,1500,solid,I,m,665,11,1,32033.5,91339.30000001192,9020,ATS,B,10
11,prac,1,A,haborder.png,1,z,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),125889.39999997616,CFD-WF-013-015-A.jpg,1000,solid,I,z,703,12,1,34550.09999996424,91339.30000001192,9020,ATS,B,11
12,prac,1,A,haborder.png,1,z,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),128739.39999997616,CFD-BF-050-012-A.jpg,1200,solid,I,z,833,6,1,37400.09999996424,91339.30000001192,9020,ATS,B,12
1,prac,1,B,mfborder.png,1,z,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),185006.19999998808,CFD-BF-027-013-HC.jpg,1500,dash,I,z,956,3,1,3250.699999988079,181755.5,9020,ATS,B,1
2,prac,1,B,mfborder.png,1,m,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),188556.09999996424,CFD-WM-009-009-A.jpg,1700,dash,I,m,1032,9,1,6800.599999964237,181755.5,9020,ATS,B,2
3,prac,1,B,mfborder.png,1,z,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),192572.69999998808,CFD-WF-027-007-HC.jpg,1900,dash,I,z,1315,8,1,10817.199999988079,181755.5,9020,ATS,B,3
4,prac,1,B,mfborder.png,1,m,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),196256.0,CFD-BM-037-041-A.jpg,2000,dash,I,m,870,5,1,14500.5,181755.5,9020,ATS,B,4
5,prac,1,B,mfborder.png,1,m,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),199739.39999997616,CFD-BM-020-024-HC.jpg,1700,dash,I,m,966,1,1,17983.899999976158,181755.5,9020,ATS,B,5
6,prac,1,B,mfborder.png,1,z,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),202822.69999998808,CFD-WF-011-006-HC.jpg,1000,dash,I,z,1279,12,1,21067.19999998808,181755.5,9020,ATS,B,6
7,prac,1,B,mfborder.png,1,m,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),205406.19999998808,CFD-WM-037-060-A.jpg,1200,dash,I,m,581,6,1,23650.69999998808,181755.5,9020,ATS,B,7
7,prac,1,B,mfborder.png,0,z,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),209122.59999996424,CFD-BF-035-007-HC.jpg,1400,dash,I,None,1516,7,1,27367.099999964237,181755.5,9020,ATS,B,8
7,prac,1,B,mfborder.png,0,m,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),213039.39999997616,CFD-WM-012-007-HC.jpg,1600,dash,I,None,1515,10,1,31283.899999976158,181755.5,9020,ATS,B,9
8,prac,1,B,mfborder.png,1,m,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),216472.80000001192,CFD-BM-041-048-A.jpg,1600,dash,I,m,1029,2,1,34717.30000001192,181755.5,9020,ATS,B,10
9,prac,1,B,mfborder.png,1,z,Tue May 27 2025 17:06:25 GMT-0400 (Eastern Daylight Time),219739.5,CFD-WF-026-008-A.jpg,1500,dash,I,z,958,11,1,37984.0,181755.5,9020,ATS,B,11
