Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
9,1,prac,1,A,circle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),66643.39999997616,1500,I,m,754,8,2,3043.599999964237,63599.80000001192,8037,NTS,A,1
4,2,prac,1,A,circle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),69542.39999997616,1400,I,z,709,4,2,2892.099999964237,66650.30000001192,8037,NTS,A,2
3,3,prac,1,A,circle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),72175.09999996424,1200,I,z,642,3,2,2627.5,69547.59999996424,8037,NTS,A,3
7,4,prac,1,A,circle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),75257.59999996424,1700,I,m,590,6,2,3076.5,72181.09999996424,8037,NTS,A,4
8,5,prac,1,A,circle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),78206.39999997616,1600,I,m,552,7,2,2943.099999964237,75263.30000001192,8037,NTS,A,5
8,6,prac,1,A,circle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),81172.09999996424,1600,I,m,571,7,2,2960.5,78211.59999996424,8037,NTS,A,6
9,7,prac,1,A,circle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),84037.5,1500,I,m,577,8,2,2860.0,81177.5,8037,NTS,A,7
2,7,prac,1,A,circle.png,0,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),87170.30000001192,2000,I,m,347,2,2,3127.400000035763,84042.89999997616,8037,NTS,A,8
3,8,prac,1,A,circle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),90019.30000001192,1200,I,z,863,3,2,2842.2000000476837,87177.09999996424,8037,NTS,A,9
1,9,prac,1,A,circle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),92385.09999996424,1000,I,z,574,1,2,2360.399999976158,90024.69999998808,8037,NTS,A,10
7,10,prac,1,A,circle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),95467.59999996424,1700,I,m,596,6,2,3077.199999988079,92390.39999997616,8037,NTS,A,11
6,11,prac,1,A,circle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),98816.69999998808,1900,I,m,657,5,2,3342.899999976158,95473.80000001192,8037,NTS,A,12
6,1,prac,1,B,triangle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),152827.5,1000,I,m,1191,5,2,2972.5,149855.0,8037,NTS,A,1
9,2,prac,1,B,triangle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),155848.80000001192,1400,I,z,825,8,2,3014.900000035763,152833.89999997616,8037,NTS,A,2
9,3,prac,1,B,triangle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),158664.5,1400,I,z,617,8,2,2810.699999988079,155853.80000001192,8037,NTS,A,3
2,4,prac,1,B,triangle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),161829.89999997616,1700,I,m,669,2,2,3160.399999976158,158669.5,8037,NTS,A,4
8,5,prac,1,B,triangle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),164429.0,1200,I,m,604,7,2,2593.800000011921,161835.19999998808,8037,NTS,A,5
4,6,prac,1,B,triangle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),167478.30000001192,1500,I,m,752,4,2,3042.100000023842,164436.19999998808,8037,NTS,A,6
7,7,prac,1,B,triangle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),170910.69999998808,2000,I,z,635,6,2,3427.199999988079,167483.5,8037,NTS,A,7
1,8,prac,1,B,triangle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),174209.69999998808,1900,I,z,607,1,2,3294.0,170915.69999998808,8037,NTS,A,8
6,9,prac,1,B,triangle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),176842.0,1000,I,m,840,5,2,2627.400000035763,174214.59999996424,8037,NTS,A,9
8,10,prac,1,B,triangle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),179507.89999997616,1200,I,m,680,7,2,2660.599999964237,176847.30000001192,8037,NTS,A,10
3,11,prac,1,B,triangle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),182473.80000001192,1600,I,z,574,3,2,2960.400000035763,179513.39999997616,8037,NTS,A,11
3,12,prac,1,B,triangle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),185522.5,1600,I,z,656,3,2,3042.800000011921,182479.69999998808,8037,NTS,A,12
4,0,test,1,A,circle.png,0,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),206183.0,1400,I,None,1516,4,2,2929.0,203254.0,8037,NTS,A,1
7,1,test,1,A,circle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),208533.09999996424,1700,I,m,622,6,2,2345.899999976158,206187.19999998808,8037,NTS,A,2
2,2,test,1,A,circle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),211164.59999996424,2000,I,z,605,2,2,2627.699999988079,208536.89999997616,8037,NTS,A,3
4,3,test,1,A,circle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),213530.5,1400,I,z,941,4,2,2362.100000023842,211168.39999997616,8037,NTS,A,4
6,4,test,1,A,circle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),216079.89999997616,1900,I,m,627,5,2,2544.899999976158,213535.0,8037,NTS,A,5
8,5,test,1,A,circle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),218445.59999996424,1600,I,m,745,7,2,2362.099999964237,216083.5,8037,NTS,A,6
8,6,test,1,A,circle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),220811.69999998808,1600,I,m,748,7,2,2362.399999976158,218449.30000001192,8037,NTS,A,7
1,7,test,1,A,circle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),222694.19999998808,1000,I,z,853,1,2,1878.699999988079,220815.5,8037,NTS,A,8
9,8,test,1,A,circle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),225160.39999997616,1500,I,m,943,8,2,2462.599999964237,222697.80000001192,8037,NTS,A,9
7,9,test,1,A,circle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),227676.09999996424,1700,I,m,797,6,2,2512.0,225164.09999996424,8037,NTS,A,10
3,10,test,1,A,circle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),229808.69999998808,1200,I,z,909,3,2,2129.0,227679.69999998808,8037,NTS,A,11
2,11,test,1,A,circle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),232558.0,2000,I,z,729,2,2,2745.300000011921,229812.69999998808,8037,NTS,A,12
2,12,test,1,A,circle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),235140.39999997616,2000,I,z,555,2,2,2578.399999976158,232562.0,8037,NTS,A,13
1,13,test,1,A,circle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),236889.80000001192,1000,I,z,725,1,2,1745.300000011921,235144.5,8037,NTS,A,14
8,14,test,1,A,circle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),239072.5,1600,I,m,551,7,2,2178.5,236894.0,8037,NTS,A,15
6,15,test,1,A,circle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),241538.30000001192,1900,I,m,549,5,2,2462.0,239076.30000001192,8037,NTS,A,16
1,16,test,1,A,circle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),243254.59999996424,1000,I,z,687,1,2,1712.7999999523163,241541.80000001192,8037,NTS,A,17
2,17,test,1,A,circle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),246003.80000001192,2000,I,z,723,2,2,2745.600000023842,243258.19999998808,8037,NTS,A,18
8,18,test,1,A,circle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),248219.5,1600,I,m,590,7,2,2212.300000011921,246007.19999998808,8037,NTS,A,19
9,19,test,1,A,circle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),250285.69999998808,1500,I,m,537,8,2,2062.600000023842,248223.09999996424,8037,NTS,A,20
3,20,test,1,A,circle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),252035.30000001192,1200,I,z,524,3,2,1746.1000000238419,250289.19999998808,8037,NTS,A,21
3,21,test,1,A,circle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),253851.0,1200,I,z,598,3,2,1811.9000000357628,252039.09999996424,8037,NTS,A,22
4,22,test,1,A,circle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),255667.5,1400,I,z,390,4,2,1813.300000011921,253854.19999998808,8037,NTS,A,23
3,23,test,1,A,circle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),257516.80000001192,1200,I,z,629,3,2,1845.7000000476837,255671.09999996424,8037,NTS,A,24
4,1,test,1,B,triangle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),272695.0,1000,I,m,978,12,2,1995.9000000357628,270699.09999996424,8037,NTS,A,1
9,2,test,1,B,triangle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),275544.3000000119,1900,I,z,918,16,2,2844.900000035763,272699.39999997616,8037,NTS,A,2
7,3,test,1,B,triangle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),278143.5,2000,I,z,569,6,2,2594.900000035763,275548.59999996424,8037,NTS,A,3
2,4,test,1,B,triangle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),280109.8000000119,1200,I,m,738,10,2,1962.1000000238419,278147.6999999881,8037,NTS,A,4
6,5,test,1,B,triangle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),282242.39999997616,1500,I,m,616,13,2,2129.0,280113.39999997616,8037,NTS,A,5
8,6,test,1,B,triangle.png,1,m,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),284291.59999996424,1200,I,m,823,7,2,2045.5999999642372,282246.0,8037,NTS,A,6
3,7,test,1,B,triangle.png,1,z,Wed Aug 06 2025 17:38:10 GMT-0500 (Central Daylight Time),287041.09999996424,1600,I,z,1118,3,2,2745.699999988079,284295.39999997616,8037,NTS,A,7
