Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Mon Jun 02 2025 15:43:18 GMT-0500 (Central Daylight Time),176160.2999999998,O,m,1798,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10610.5,165549.7999999998,7155,yes,SM,C,66.bmp,-120,-120,164952,158923,166968,160936,,,,,1
3,0,0,1,0,0,prac,1,0,m,Mon Jun 02 2025 15:43:18 GMT-0500 (Central Daylight Time),186573.59999999963,O,z,1593,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10409.799999999814,176163.7999999998,7155,no,SM,C,73.bmp,-120,120,175565,169537,177581,171550,,,,,2
4,0,0,0,1,0,prac,1,0,m,Mon Jun 02 2025 15:43:18 GMT-0500 (Central Daylight Time),197403.5,O,None,2015,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10826.200000000186,186577.2999999998,7155,no,SM,C,74.bmp,120,120,185978,179951,187995,181963,,,,,3
2,0,1,0,0,0,prac,1,0,z,Mon Jun 02 2025 15:43:18 GMT-0500 (Central Daylight Time),208233.40000000037,O,None,2015,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10826.300000000745,197407.09999999963,7155,yes,SM,C,79.bmp,120,-120,196808,190780,198825,192794,,,,,4
3,0,0,1,0,0,prac,1,0,z,Mon Jun 02 2025 15:43:18 GMT-0500 (Central Daylight Time),219092.90000000037,O,None,2014,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10855.900000000373,208237.0,7155,yes,SM,C,84.bmp,-120,120,207638,201610,209656,203623,,,,,5
1,1,0,0,0,1,prac,1,1,m,Mon Jun 02 2025 15:43:18 GMT-0500 (Central Daylight Time),229510.0,O,m,1592,6,1,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,10413.400000000373,219096.59999999963,7155,no,SM,C,89.bmp,-120,-120,218502,212470,220518,214486,,,,,6
2,0,1,0,0,1,prac,1,0,m,Mon Jun 02 2025 15:43:18 GMT-0500 (Central Daylight Time),240006.7000000002,O,z,1667,7,1,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,10493.5,229513.2000000002,7155,no,SM,C,90.bmp,120,-120,228915,222890,230931,224899,,,,,7
4,0,0,0,1,1,prac,1,0,z,Mon Jun 02 2025 15:43:18 GMT-0500 (Central Daylight Time),250836.7000000002,O,None,2015,8,1,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,10826.5,240010.2000000002,7155,yes,SM,C,97.bmp,120,120,239411,233383,241428,235396,,,,,8
1,1,0,0,0,1,prac,2,1,z,Mon Jun 02 2025 15:43:18 GMT-0500 (Central Daylight Time),265432.0,O,z,1582,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10410.5,255021.5,7155,yes,SM,C,66.bmp,-120,-120,254423,248395,256440,250409,,,,,1
3,0,0,1,0,1,prac,2,0,m,Mon Jun 02 2025 15:43:18 GMT-0500 (Central Daylight Time),276263.7999999998,O,None,2015,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10828.399999999441,265435.4000000004,7155,no,SM,C,73.bmp,-120,120,264837,258809,266853,260822,,,,,2
