Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,309,124,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),,box1,yes,I,1,,,,8070,DSST,A,,,,0,160,113
X,1,1,0.0,8,prac,yes,1,8,120000.0,281,160,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),40305.60000000149,box8,yes,I,1,,4485.10000000149,35820.5,8070,DSST,A,,,,1,160,113
L,2,1,0.0,4,prac,yes,1,4,120000.0,379,134,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),43937.900000002235,box4,yes,I,1,,2854.60000000149,41083.300000000745,8070,DSST,A,,,,2,160,113
U,3,1,0.0,5,prac,yes,1,5,120000.0,295,131,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),47086.60000000149,box5,yes,I,1,,2373.300000000745,44713.300000000745,8070,DSST,A,,,,3,160,113
-,4,1,0.0,1,prac,yes,1,1,120000.0,364,150,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),50352.5,box1,yes,I,1,,2491.199999999255,47861.300000000745,8070,DSST,A,,,,4,160,113
),5,1,0.0,3,prac,yes,1,3,120000.0,334,158,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),53984.60000000149,box3,yes,I,1,,2858.300000000745,51126.300000000745,8070,DSST,A,,,,5,160,113
+,6,1,0.0,9,prac,yes,1,9,120000.0,354,158,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),57667.10000000149,box9,yes,I,1,,2909.0,54758.10000000149,8070,DSST,A,,,,6,160,113
O,7,1,0.0,6,prac,yes,1,6,120000.0,301,142,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),61398.60000000149,box6,yes,I,1,,2958.60000000149,58440.0,8070,DSST,A,,,,7,160,113
^,8,1,0.0,7,prac,yes,1,7,120000.0,380,127,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),64948.10000000149,box7,yes,I,1,,2775.300000000745,62172.800000000745,8070,DSST,A,,,,8,160,113
T,9,1,0.0,2,prac,yes,1,2,120000.0,362,162,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),68413.40000000224,box2,yes,I,1,,2692.0,65721.40000000224,8070,DSST,A,,,,9,160,113
T,1,1,2.871000051498413,2,test,yes,1,2,117128.99994850159,266,157,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),77110.80000000075,box2,yes,I,1,,2860.199999999255,74250.60000000149,8070,DSST,A,75005.0,75532.0,72672.0,1,160,113
-,2,1,5.253999948501587,1,test,yes,1,1,114746.00005149841,377,151,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),79493.30000000075,box1,yes,I,1,,2367.099999997765,77126.20000000298,8070,DSST,A,77221.0,77914.0,75547.0,2,160,113
),3,1,7.319000005722046,3,test,yes,1,3,112680.99999427795,249,149,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),81559.0,box3,yes,I,1,,2053.2999999970198,79505.70000000298,8070,DSST,A,79321.0,79980.0,77927.0,3,160,113
^,4,1,10.168999910354614,7,test,yes,1,7,109831.00008964539,247,143,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),84408.20000000298,box7,yes,I,1,,2837.10000000149,81571.10000000149,8070,DSST,A,82252.0,82829.0,79992.0,4,160,113
T,5,1,12.535000085830688,2,test,yes,1,2,107464.99991416931,301,172,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),86775.5,box2,yes,I,1,,2355.199999999255,84420.30000000075,8070,DSST,A,84468.0,85196.0,82841.0,5,160,113
L,6,1,14.41700005531311,4,test,yes,1,4,105582.99994468689,318,129,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),88657.0,box4,yes,I,1,,1870.8999999985099,86786.10000000149,8070,DSST,A,86533.0,87078.0,85207.0,6,160,113
X,7,1,16.365999937057495,8,test,yes,1,8,103634.0000629425,276,125,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),90606.60000000149,box8,yes,I,1,,1939.800000000745,88666.80000000075,8070,DSST,A,88417.0,89028.0,87088.0,7,160,113
T,8,1,18.365999937057495,2,test,yes,1,2,101634.0000629425,273,136,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),92606.10000000149,box2,yes,I,1,,1989.6000000014901,90616.5,8070,DSST,A,90315.0,91027.0,89038.0,8,160,113
-,9,1,20.81500005722046,1,test,yes,1,1,99184.99994277954,384,161,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),95055.10000000149,box1,yes,I,1,,2438.199999999255,92616.90000000224,8070,DSST,A,92815.0,93476.0,91038.0,9,160,113
),10,1,22.94700002670288,3,test,yes,1,3,97052.99997329712,311,163,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),97187.80000000075,box3,yes,I,1,,2121.39999999851,95066.40000000224,8070,DSST,A,94997.0,95609.0,93487.0,10,160,113
T,11,1,24.71399998664856,2,test,yes,1,2,95286.00001335144,240,140,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),98954.10000000149,box2,yes,I,1,,1755.199999999255,97198.90000000224,8070,DSST,A,96748.0,97375.0,95620.0,11,160,113
-,12,1,27.062999963760376,1,test,yes,1,1,92937.00003623962,318,172,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),101303.20000000298,box1,yes,I,1,,2338.300000000745,98964.90000000224,8070,DSST,A,99013.0,99724.0,97386.0,12,160,113
L,13,1,29.378999948501587,4,test,yes,1,4,90621.00005149841,289,154,Tue Apr 14 2026 16:43:42 GMT-0500 (Central Daylight Time),103619.20000000298,box4,yes,I,1,,2305.60000000149,101313.60000000149,8070,DSST,A,101661.0,102040.0,99735.0,13,160,113
